X,Y,Z,EDA,HR,TEMP,id,datetime,label
-12,-113,-28,4.784026,94.57,33.57,15,23:14.2,0
-30,-119,-28,4.784026,94.57,33.57,15,23:14.2,0
-63,-114,-25,5.530313,94.57,33.57,15,23:14.2,0
-72,-100,-23,5.530313,94.57,33.57,15,23:14.3,0
-87,-92,-9,5.530313,94.57,33.57,15,23:14.3,0
-46,-79,27,5.530313,94.57,33.57,15,23:14.3,0
-17,-64,15,5.530313,94.57,33.57,15,23:14.4,0
13,-40,-23,5.530313,94.57,33.57,15,23:14.4,0
44,-37,-10,5.530313,94.57,33.57,15,23:14.4,0
29,-50,-21,5.530313,94.57,33.57,15,23:14.5,0
12,-60,-25,5.454283,94.57,33.57,15,23:14.5,0
15,-66,-35,5.454283,94.57,33.57,15,23:14.5,0
7,-68,-22,5.454283,94.57,33.57,15,23:14.6,0
3,-72,-14,5.454283,94.57,33.57,15,23:14.6,0
6,-70,-19,5.454283,94.57,33.57,15,23:14.6,0
-13,-52,-40,5.454283,94.57,33.57,15,23:14.7,0
-9,-49,-49,5.454283,94.57,33.57,15,23:14.7,0
-15,-49,-40,5.454283,94.57,33.57,15,23:14.7,0
-27,-56,-18,5.623449,94.57,33.57,15,23:14.7,0
-52,-61,-19,5.623449,94.57,33.57,15,23:14.8,0
-97,-38,-33,5.623449,94.57,33.57,15,23:14.8,0
-79,-40,-55,5.623449,94.57,33.57,15,23:14.8,0
-77,-64,-42,5.623449,94.57,33.57,15,23:14.9,0
-88,-45,-33,5.623449,94.57,33.57,15,23:14.9,0
4,-85,-68,5.623449,94.57,33.57,15,23:14.9,0
4,-70,-83,5.623449,94.57,33.57,15,23:15.0,0
-32,-75,-44,5.959219,94.57,33.59,15,23:15.0,0
-44,-63,-3,5.959219,94.57,33.59,15,23:15.0,0
-58,-60,17,5.959219,94.57,33.59,15,23:15.1,0
-66,-45,16,5.959219,94.57,33.59,15,23:15.1,0
-52,-27,-15,5.959219,94.57,33.59,15,23:15.1,0
-27,-8,-41,5.959219,94.57,33.59,15,23:15.2,0
-32,-6,-38,5.959219,94.57,33.59,15,23:15.2,0
-45,-9,-7,5.959219,94.57,33.59,15,23:15.2,0
-47,-11,3,5.280367,94.57,33.59,15,23:15.2,0
-53,-14,1,5.280367,94.57,33.59,15,23:15.3,0
-56,-10,-7,5.280367,94.57,33.59,15,23:15.3,0
-55,-14,-21,5.280367,94.57,33.59,15,23:15.3,0
-56,-15,-18,5.280367,94.57,33.59,15,23:15.4,0
-59,-8,-10,5.280367,94.57,33.59,15,23:15.4,0
-59,-6,-4,5.280367,94.57,33.59,15,23:15.4,0
-69,-9,-7,5.280367,94.57,33.59,15,23:15.5,0
-76,-13,-16,4.782744,94.57,33.59,15,23:15.5,0
-71,-11,-15,4.782744,94.57,33.59,15,23:15.5,0
-70,-18,-15,4.782744,94.57,33.59,15,23:15.6,0
-67,-18,-18,4.782744,94.57,33.59,15,23:15.6,0
-45,-7,-19,4.782744,94.57,33.59,15,23:15.6,0
-50,0,-22,4.782744,94.57,33.59,15,23:15.7,0
-59,7,-27,4.782744,94.57,33.59,15,23:15.7,0
-65,8,-23,4.782744,94.57,33.59,15,23:15.7,0
-74,8,-19,4.283352,94.57,33.59,15,23:15.7,0
-72,-1,-21,4.283352,94.57,33.59,15,23:15.8,0
-71,-14,-10,4.283352,94.57,33.59,15,23:15.8,0
-61,-19,-7,4.283352,94.57,33.59,15,23:15.8,0
-66,-24,5,4.283352,94.57,33.59,15,23:15.9,0
-66,-23,2,4.283352,94.57,33.59,15,23:15.9,0
-66,-24,-9,4.283352,94.57,33.59,15,23:15.9,0
-53,-25,-16,4.283352,94.57,33.59,15,23:16.0,0
-50,-26,-21,4.57621,94.55,33.61,15,23:16.0,0
-54,-22,-29,4.57621,94.55,33.61,15,23:16.0,0
-60,-15,-31,4.57621,94.55,33.61,15,23:16.1,0
-63,-5,-41,4.57621,94.55,33.61,15,23:16.1,0
-63,-2,-40,4.57621,94.55,33.61,15,23:16.1,0
-60,-5,-30,4.57621,94.55,33.61,15,23:16.2,0
-56,-7,-24,4.57621,94.55,33.61,15,23:16.2,0
-59,-4,-21,4.57621,94.55,33.61,15,23:16.2,0
-62,-7,-30,4.68258,94.55,33.61,15,23:16.2,0
-59,-6,-34,4.68258,94.55,33.61,15,23:16.3,0
-59,-8,-23,4.68258,94.55,33.61,15,23:16.3,0
-62,-10,-16,4.68258,94.55,33.61,15,23:16.3,0
-62,-21,-23,4.68258,94.55,33.61,15,23:16.4,0
-63,-15,-21,4.68258,94.55,33.61,15,23:16.4,0
-54,-6,-38,4.68258,94.55,33.61,15,23:16.4,0
-59,-4,-43,4.68258,94.55,33.61,15,23:16.5,0
-61,-2,-39,4.635162,94.55,33.61,15,23:16.5,0
-60,-2,-35,4.635162,94.55,33.61,15,23:16.5,0
-56,-3,-31,4.635162,94.55,33.61,15,23:16.6,0
-57,1,-33,4.635162,94.55,33.61,15,23:16.6,0
-54,11,-35,4.635162,94.55,33.61,15,23:16.6,0
-57,11,-38,4.635162,94.55,33.61,15,23:16.7,0
-57,8,-36,4.635162,94.55,33.61,15,23:16.7,0
-64,1,-28,4.635162,94.55,33.61,15,23:16.7,0
-64,-2,-25,4.587744,94.55,33.61,15,23:16.7,0
-53,-8,-15,4.587744,94.55,33.61,15,23:16.8,0
-52,-11,-13,4.587744,94.55,33.61,15,23:16.8,0
-53,-8,-5,4.587744,94.55,33.61,15,23:16.8,0
-53,-9,-7,4.587744,94.55,33.61,15,23:16.9,0
-55,-11,-19,4.587744,94.55,33.61,15,23:16.9,0
-44,-3,-14,4.587744,94.55,33.61,15,23:16.9,0
-37,-8,-30,4.587744,94.55,33.61,15,23:17.0,0
-50,-4,-20,4.375004,94.52,33.63,15,23:17.0,0
-50,0,-4,4.375004,94.52,33.63,15,23:17.0,0
-48,-3,-1,4.375004,94.52,33.63,15,23:17.1,0
-53,-11,-31,4.375004,94.52,33.63,15,23:17.1,0
-103,-24,-15,4.375004,94.52,33.63,15,23:17.1,0
-128,-38,-28,4.375004,94.52,33.63,15,23:17.2,0
-107,-34,-10,4.375004,94.52,33.63,15,23:17.2,0
-50,-72,19,4.375004,94.52,33.63,15,23:17.2,0
-25,-71,52,4.860717,94.52,33.63,15,23:17.2,0
-35,-72,60,4.860717,94.52,33.63,15,23:17.3,0
-70,-61,50,4.860717,94.52,33.63,15,23:17.3,0
-79,-69,44,4.860717,94.52,33.63,15,23:17.3,0
-70,-54,33,4.860717,94.52,33.63,15,23:17.4,0
-70,-52,30,4.860717,94.52,33.63,15,23:17.4,0
-60,-43,26,4.860717,94.52,33.63,15,23:17.4,0
-52,-45,20,4.860717,94.52,33.63,15,23:17.5,0
-41,-36,11,5.08499,94.52,33.63,15,23:17.5,0
-34,-6,8,5.08499,94.52,33.63,15,23:17.5,0
-41,-21,9,5.08499,94.52,33.63,15,23:17.6,0
-38,-9,18,5.08499,94.52,33.63,15,23:17.6,0
-33,2,18,5.08499,94.52,33.63,15,23:17.6,0
-30,22,24,5.08499,94.52,33.63,15,23:17.7,0
-42,36,30,5.08499,94.52,33.63,15,23:17.7,0
-9,66,32,5.08499,94.52,33.63,15,23:17.7,0
-1,111,44,5.095863,94.52,33.63,15,23:17.7,0
-49,76,-3,5.095863,94.52,33.63,15,23:17.8,0
-25,91,-2,5.095863,94.52,33.63,15,23:17.8,0
-24,57,8,5.095863,94.52,33.63,15,23:17.8,0
-27,32,12,5.095863,94.52,33.63,15,23:17.9,0
-33,38,6,5.095863,94.52,33.63,15,23:17.9,0
-47,127,18,5.095863,94.52,33.63,15,23:17.9,0
-15,31,-13,5.095863,94.52,33.63,15,23:18.0,0
-82,-103,10,5.584138,94.55,33.65,15,23:18.0,0
-12,37,38,5.584138,94.55,33.65,15,23:18.0,0
-75,70,-22,5.584138,94.55,33.65,15,23:18.1,0
-16,34,-19,5.584138,94.55,33.65,15,23:18.1,0
-54,62,4,5.584138,94.55,33.65,15,23:18.1,0
-62,73,2,5.584138,94.55,33.65,15,23:18.2,0
-56,72,-12,5.584138,94.55,33.65,15,23:18.2,0
-43,69,-20,5.584138,94.55,33.65,15,23:18.2,0
-12,71,-21,5.892578,94.55,33.65,15,23:18.2,0
45,69,-25,5.892578,94.55,33.65,15,23:18.3,0
51,70,-17,5.892578,94.55,33.65,15,23:18.3,0
21,75,-11,5.892578,94.55,33.65,15,23:18.3,0
45,9,-10,5.892578,94.55,33.65,15,23:18.4,0
7,75,27,5.892578,94.55,33.65,15,23:18.4,0
0,47,25,5.892578,94.55,33.65,15,23:18.4,0
16,57,-16,5.892578,94.55,33.65,15,23:18.5,0
33,58,-18,6.019452,94.55,33.65,15,23:18.5,0
-12,60,-2,6.019452,94.55,33.65,15,23:18.5,0
-13,62,-11,6.019452,94.55,33.65,15,23:18.6,0
21,74,-15,6.019452,94.55,33.65,15,23:18.6,0
31,72,-12,6.019452,94.55,33.65,15,23:18.6,0
36,63,-4,6.019452,94.55,33.65,15,23:18.7,0
22,57,-18,6.019452,94.55,33.65,15,23:18.7,0
31,59,-26,6.019452,94.55,33.65,15,23:18.7,0
34,57,-20,5.28293,94.55,33.65,15,23:18.7,0
20,63,-27,5.28293,94.55,33.65,15,23:18.8,0
-9,54,-21,5.28293,94.55,33.65,15,23:18.8,0
-1,63,29,5.28293,94.55,33.65,15,23:18.8,0
-10,81,0,5.28293,94.55,33.65,15,23:18.9,0
-5,78,3,5.28293,94.55,33.65,15,23:18.9,0
-16,70,16,5.28293,94.55,33.65,15,23:18.9,0
-3,61,15,5.28293,94.55,33.65,15,23:19.0,0
8,56,3,4.782744,94.67,33.63,15,23:19.0,0
10,51,-16,4.782744,94.67,33.63,15,23:19.0,0
4,52,-14,4.782744,94.67,33.63,15,23:19.1,0
-6,57,5,4.782744,94.67,33.63,15,23:19.1,0
2,55,-1,4.782744,94.67,33.63,15,23:19.1,0
13,62,-3,4.782744,94.67,33.63,15,23:19.2,0
3,65,4,4.782744,94.67,33.63,15,23:19.2,0
13,65,24,4.782744,94.67,33.63,15,23:19.2,0
-7,62,-3,4.339741,94.67,33.63,15,23:19.2,0
8,69,15,4.339741,94.67,33.63,15,23:19.3,0
7,68,26,4.339741,94.67,33.63,15,23:19.3,0
-6,62,14,4.339741,94.67,33.63,15,23:19.3,0
-2,66,17,4.339741,94.67,33.63,15,23:19.4,0
-7,60,11,4.339741,94.67,33.63,15,23:19.4,0
-9,65,3,4.339741,94.67,33.63,15,23:19.4,0
-3,64,7,4.339741,94.67,33.63,15,23:19.5,0
-10,65,3,4.65054,94.67,33.63,15,23:19.5,0
-8,62,4,4.65054,94.67,33.63,15,23:19.5,0
-5,65,3,4.65054,94.67,33.63,15,23:19.6,0
0,61,11,4.65054,94.67,33.63,15,23:19.6,0
3,69,19,4.65054,94.67,33.63,15,23:19.6,0
-13,60,19,4.65054,94.67,33.63,15,23:19.7,0
5,62,29,4.65054,94.67,33.63,15,23:19.7,0
-4,56,27,4.65054,94.67,33.63,15,23:19.7,0
-7,58,19,4.704366,94.67,33.63,15,23:19.7,0
-4,62,14,4.704366,94.67,33.63,15,23:19.8,0
-2,60,4,4.704366,94.67,33.63,15,23:19.8,0
-12,57,20,4.704366,94.67,33.63,15,23:19.8,0
-10,55,33,4.704366,94.67,33.63,15,23:19.9,0
-7,51,32,4.704366,94.67,33.63,15,23:19.9,0
-7,54,24,4.704366,94.67,33.63,15,23:19.9,0
-9,63,20,4.704366,94.67,33.63,15,23:20.0,0
-16,63,19,5.072175,94.75,33.61,15,23:20.0,0
-15,63,12,5.072175,94.75,33.61,15,23:20.0,0
-2,61,18,5.072175,94.75,33.61,15,23:20.1,0
12,67,23,5.072175,94.75,33.61,15,23:20.1,0
-1,58,38,5.072175,94.75,33.61,15,23:20.1,0
-45,65,38,5.072175,94.75,33.61,15,23:20.2,0
12,65,25,5.072175,94.75,33.61,15,23:20.2,0
-7,63,22,5.072175,94.75,33.61,15,23:20.2,0
-16,66,20,5.009998,94.75,33.61,15,23:20.2,0
-11,64,20,5.009998,94.75,33.61,15,23:20.3,0
0,63,20,5.009998,94.75,33.61,15,23:20.3,0
21,74,29,5.009998,94.75,33.61,15,23:20.3,0
24,67,23,5.009998,94.75,33.61,15,23:20.4,0
9,43,3,5.009998,94.75,33.61,15,23:20.4,0
2,47,-7,5.009998,94.75,33.61,15,23:20.4,0
9,72,11,5.009998,94.75,33.61,15,23:20.5,0
-31,35,18,4.975396,94.75,33.61,15,23:20.5,0
-27,42,23,4.975396,94.75,33.61,15,23:20.5,0
-35,40,5,4.975396,94.75,33.61,15,23:20.6,0
-29,78,-21,4.975396,94.75,33.61,15,23:20.6,0
-19,84,-25,4.975396,94.75,33.61,15,23:20.6,0
-25,91,-36,4.975396,94.75,33.61,15,23:20.7,0
8,74,-17,4.975396,94.75,33.61,15,23:20.7,0
29,70,58,4.975396,94.75,33.61,15,23:20.7,0
1,67,29,5.235553,94.75,33.61,15,23:20.7,0
0,72,-43,5.235553,94.75,33.61,15,23:20.8,0
-6,104,-37,5.235553,94.75,33.61,15,23:20.8,0
-25,50,-17,5.235553,94.75,33.61,15,23:20.8,0
8,61,31,5.235553,94.75,33.61,15,23:20.9,0
-38,43,40,5.235553,94.75,33.61,15,23:20.9,0
-34,41,37,5.235553,94.75,33.61,15,23:20.9,0
-24,48,38,5.235553,94.75,33.61,15,23:21.0,0
-37,51,27,4.646034,94.85,33.57,15,23:21.0,0
-8,60,12,4.646034,94.85,33.57,15,23:21.0,0
-10,52,-12,4.646034,94.85,33.57,15,23:21.1,0
-57,38,-37,4.646034,94.85,33.57,15,23:21.1,0
-26,57,-33,4.646034,94.85,33.57,15,23:21.1,0
-44,40,-17,4.646034,94.85,33.57,15,23:21.2,0
-53,59,-16,4.646034,94.85,33.57,15,23:21.2,0
-43,54,-4,4.646034,94.85,33.57,15,23:21.2,0
-34,59,7,4.670384,94.85,33.57,15,23:21.3,0
-29,56,-29,4.670384,94.85,33.57,15,23:21.3,0
-31,55,-33,4.670384,94.85,33.57,15,23:21.3,0
-34,53,-31,4.670384,94.85,33.57,15,23:21.3,0
-60,57,-11,4.670384,94.85,33.57,15,23:21.4,0
-59,52,-14,4.670384,94.85,33.57,15,23:21.4,0
-43,48,-14,4.670384,94.85,33.57,15,23:21.4,0
-29,31,-14,4.670384,94.85,33.57,15,23:21.5,0
-20,33,-8,4.284634,94.85,33.57,15,23:21.5,0
7,18,-2,4.284634,94.85,33.57,15,23:21.5,0
6,10,-5,4.284634,94.85,33.57,15,23:21.6,0
-8,-2,-2,4.284634,94.85,33.57,15,23:21.6,0
-35,0,2,4.284634,94.85,33.57,15,23:21.6,0
-31,-36,-73,4.284634,94.85,33.57,15,23:21.7,0
-43,-33,-108,4.284634,94.85,33.57,15,23:21.7,0
-38,5,-128,4.284634,94.85,33.57,15,23:21.7,0
-30,12,-128,3.929021,94.85,33.57,15,23:21.7,0
-29,-4,-128,3.929021,94.85,33.57,15,23:21.8,0
-33,-10,-128,3.929021,94.85,33.57,15,23:21.8,0
-44,17,-68,3.929021,94.85,33.57,15,23:21.8,0
-70,54,78,3.929021,94.85,33.57,15,23:21.9,0
-70,55,71,3.929021,94.85,33.57,15,23:21.9,0
-54,27,12,3.929021,94.85,33.57,15,23:21.9,0
-73,31,3,3.929021,94.85,33.57,15,23:22.0,0
-51,11,-34,4.587293,94.93,33.61,15,23:22.0,0
-45,-10,-58,4.587293,94.93,33.61,15,23:22.0,0
-67,-9,-46,4.587293,94.93,33.61,15,23:22.1,0
-41,9,-51,4.587293,94.93,33.61,15,23:22.1,0
-22,3,-48,4.587293,94.93,33.61,15,23:22.1,0
-55,8,-50,4.587293,94.93,33.61,15,23:22.2,0
4,-25,-2,4.587293,94.93,33.61,15,23:22.2,0
-30,12,18,4.587293,94.93,33.61,15,23:22.2,0
-47,23,4,4.817143,94.93,33.61,15,23:22.2,0
-57,13,27,4.817143,94.93,33.61,15,23:22.3,0
-49,18,37,4.817143,94.93,33.61,15,23:22.3,0
-72,12,11,4.817143,94.93,33.61,15,23:22.3,0
-73,10,3,4.817143,94.93,33.61,15,23:22.4,0
-51,23,8,4.817143,94.93,33.61,15,23:22.4,0
-50,12,-17,4.817143,94.93,33.61,15,23:22.4,0
-74,27,-61,4.817143,94.93,33.61,15,23:22.5,0
-77,23,-56,4.42883,94.93,33.61,15,23:22.5,0
-90,27,-26,4.42883,94.93,33.61,15,23:22.5,0
-110,17,-21,4.42883,94.93,33.61,15,23:22.6,0
-97,26,-53,4.42883,94.93,33.61,15,23:22.6,0
41,-4,26,4.42883,94.93,33.61,15,23:22.6,0
81,12,98,4.42883,94.93,33.61,15,23:22.7,0
16,8,89,4.42883,94.93,33.61,15,23:22.7,0
14,15,90,4.42883,94.93,33.61,15,23:22.7,0
8,15,80,3.916205,94.93,33.61,15,23:22.7,0
2,11,62,3.916205,94.93,33.61,15,23:22.8,0
-27,12,-23,3.916205,94.93,33.61,15,23:22.8,0
-45,29,-56,3.916205,94.93,33.61,15,23:22.8,0
-96,25,-67,3.916205,94.93,33.61,15,23:22.9,0
-97,25,-27,3.916205,94.93,33.61,15,23:22.9,0
-45,21,-17,3.916205,94.93,33.61,15,23:22.9,0
-54,24,-34,3.916205,94.93,33.61,15,23:23.0,0
-69,24,-30,4.564225,95,33.63,15,23:23.0,0
-54,30,-11,4.564225,95,33.63,15,23:23.0,0
-55,37,-22,4.564225,95,33.63,15,23:23.1,0
-36,9,-29,4.564225,95,33.63,15,23:23.1,0
-31,-4,-19,4.564225,95,33.63,15,23:23.1,0
-40,0,-39,4.564225,95,33.63,15,23:23.2,0
-41,-2,-43,4.564225,95,33.63,15,23:23.2,0
-16,-6,-1,4.564225,95,33.63,15,23:23.2,0
-16,3,-1,4.664638,95,33.63,15,23:23.2,0
-16,21,34,4.664638,95,33.63,15,23:23.3,0
-38,7,58,4.664638,95,33.63,15,23:23.3,0
-95,-1,81,4.664638,95,33.63,15,23:23.3,0
-83,-6,75,4.664638,95,33.63,15,23:23.4,0
-112,-4,50,4.664638,95,33.63,15,23:23.4,0
-92,-7,22,4.664638,95,33.63,15,23:23.4,0
-69,10,7,4.664638,95,33.63,15,23:23.5,0
-57,10,-10,4.491627,95,33.63,15,23:23.5,0
-82,2,-13,4.491627,95,33.63,15,23:23.5,0
-68,6,-13,4.491627,95,33.63,15,23:23.6,0
-65,16,-16,4.491627,95,33.63,15,23:23.6,0
-45,5,-13,4.491627,95,33.63,15,23:23.6,0
-41,4,-10,4.491627,95,33.63,15,23:23.7,0
-45,-11,-9,4.491627,95,33.63,15,23:23.7,0
-53,-8,-15,4.491627,95,33.63,15,23:23.7,0
-67,-12,-31,5.077301,95,33.63,15,23:23.7,0
-103,-11,-61,5.077301,95,33.63,15,23:23.8,0
-88,-8,-53,5.077301,95,33.63,15,23:23.8,0
-54,-16,-52,5.077301,95,33.63,15,23:23.8,0
-61,-20,-46,5.077301,95,33.63,15,23:23.9,0
-55,-26,-40,5.077301,95,33.63,15,23:23.9,0
-63,-18,-46,5.077301,95,33.63,15,23:23.9,0
-73,-17,-44,5.077301,95,33.63,15,23:24.0,0
-42,-6,-36,5.377807,95.1,33.59,15,23:24.0,0
-39,-8,-36,5.377807,95.1,33.59,15,23:24.0,0
-39,-19,-22,5.377807,95.1,33.59,15,23:24.1,0
-56,-13,-36,5.377807,95.1,33.59,15,23:24.1,0
-47,2,-53,5.377807,95.1,33.59,15,23:24.1,0
-66,9,-63,5.377807,95.1,33.59,15,23:24.2,0
-59,10,-58,5.377807,95.1,33.59,15,23:24.2,0
-61,6,-59,5.377807,95.1,33.59,15,23:24.2,0
-59,7,-54,5.581575,95.1,33.59,15,23:24.2,0
-55,9,-49,5.581575,95.1,33.59,15,23:24.3,0
-51,8,-24,5.581575,95.1,33.59,15,23:24.3,0
-57,18,-28,5.581575,95.1,33.59,15,23:24.3,0
-50,27,-23,5.581575,95.1,33.59,15,23:24.4,0
-47,27,-17,5.581575,95.1,33.59,15,23:24.4,0
-54,26,-30,5.581575,95.1,33.59,15,23:24.4,0
-49,25,-37,5.581575,95.1,33.59,15,23:24.5,0
-39,16,-29,5.048028,95.1,33.59,15,23:24.5,0
-37,17,-17,5.048028,95.1,33.59,15,23:24.5,0
-35,15,-3,5.048028,95.1,33.59,15,23:24.6,0
-52,15,4,5.048028,95.1,33.59,15,23:24.6,0
-56,13,1,5.048028,95.1,33.59,15,23:24.6,0
-54,22,-3,5.048028,95.1,33.59,15,23:24.7,0
-58,28,0,5.048028,95.1,33.59,15,23:24.7,0
-57,34,-3,5.048028,95.1,33.59,15,23:24.7,0
-50,36,0,4.92628,95.1,33.59,15,23:24.7,0
-52,44,15,4.92628,95.1,33.59,15,23:24.8,0
-69,41,10,4.92628,95.1,33.59,15,23:24.8,0
-66,35,0,4.92628,95.1,33.59,15,23:24.8,0
-55,36,1,4.92628,95.1,33.59,15,23:24.9,0
-45,39,2,4.92628,95.1,33.59,15,23:24.9,0
-51,38,-9,4.92628,95.1,33.59,15,23:24.9,0
-54,40,-14,4.92628,95.1,33.59,15,23:25.0,0
-56,45,-17,5.130465,95.27,33.66,15,23:25.0,0
-62,46,-18,5.130465,95.27,33.66,15,23:25.0,0
-51,45,-31,5.130465,95.27,33.66,15,23:25.1,0
-59,54,-38,5.130465,95.27,33.66,15,23:25.1,0
-76,58,-33,5.130465,95.27,33.66,15,23:25.1,0
-66,63,-25,5.130465,95.27,33.66,15,23:25.2,0
-35,61,10,5.130465,95.27,33.66,15,23:25.2,0
-27,65,5,5.130465,95.27,33.66,15,23:25.2,0
-1,42,-26,5.304758,95.27,33.66,15,23:25.2,0
17,38,-57,5.304758,95.27,33.66,15,23:25.3,0
-3,36,-67,5.304758,95.27,33.66,15,23:25.3,0
-18,16,-56,5.304758,95.27,33.66,15,23:25.3,0
-32,13,-67,5.304758,95.27,33.66,15,23:25.4,0
-38,30,-89,5.304758,95.27,33.66,15,23:25.4,0
-2,12,-58,5.304758,95.27,33.66,15,23:25.4,0
-48,-57,81,5.304758,95.27,33.66,15,23:25.5,0
-35,-22,54,5.345767,95.27,33.66,15,23:25.5,0
-43,-17,-54,5.345767,95.27,33.66,15,23:25.5,0
-70,-2,-70,5.345767,95.27,33.66,15,23:25.6,0
-65,-14,-80,5.345767,95.27,33.66,15,23:25.6,0
-42,-21,-85,5.345767,95.27,33.66,15,23:25.6,0
-47,-19,-89,5.345767,95.27,33.66,15,23:25.7,0
-64,13,-71,5.345767,95.27,33.66,15,23:25.7,0
-50,23,-44,5.345767,95.27,33.66,15,23:25.7,0
-60,11,-2,5.149688,95.27,33.66,15,23:25.7,0
-51,15,9,5.149688,95.27,33.66,15,23:25.8,0
-55,25,25,5.149688,95.27,33.66,15,23:25.8,0
-46,31,24,5.149688,95.27,33.66,15,23:25.8,0
-71,44,-11,5.149688,95.27,33.66,15,23:25.9,0
-73,42,-18,5.149688,95.27,33.66,15,23:25.9,0
-36,55,-6,5.149688,95.27,33.66,15,23:25.9,0
-28,55,6,5.149688,95.27,33.66,15,23:26.0,0
-48,42,13,5.457263,95.4,33.61,15,23:26.0,0
-36,38,23,5.457263,95.4,33.61,15,23:26.0,0
-26,33,54,5.457263,95.4,33.61,15,23:26.1,0
25,47,49,5.457263,95.4,33.61,15,23:26.1,0
57,46,63,5.457263,95.4,33.61,15,23:26.1,0
-39,50,20,5.457263,95.4,33.61,15,23:26.2,0
-41,52,16,5.457263,95.4,33.61,15,23:26.2,0
-36,45,30,5.457263,95.4,33.61,15,23:26.2,0
-31,47,30,5.75545,95.4,33.61,15,23:26.2,0
-10,45,40,5.75545,95.4,33.61,15,23:26.3,0
-8,46,29,5.75545,95.4,33.61,15,23:26.3,0
-10,41,19,5.75545,95.4,33.61,15,23:26.3,0
-25,36,10,5.75545,95.4,33.61,15,23:26.4,0
-52,34,18,5.75545,95.4,33.61,15,23:26.4,0
-49,36,20,5.75545,95.4,33.61,15,23:26.4,0
-77,32,20,5.75545,95.4,33.61,15,23:26.5,0
-70,30,27,5.931025,95.4,33.61,15,23:26.5,0
-60,29,32,5.931025,95.4,33.61,15,23:26.5,0
-44,38,12,5.931025,95.4,33.61,15,23:26.6,0
-28,40,1,5.931025,95.4,33.61,15,23:26.6,0
-14,30,1,5.931025,95.4,33.61,15,23:26.6,0
-36,25,-22,5.931025,95.4,33.61,15,23:26.7,0
-58,34,-36,5.931025,95.4,33.61,15,23:26.7,0
-57,33,-30,5.931025,95.4,33.61,15,23:26.7,0
-54,26,-15,6.362006,95.4,33.61,15,23:26.7,0
-52,22,-10,6.362006,95.4,33.61,15,23:26.8,0
-71,34,-39,6.362006,95.4,33.61,15,23:26.8,0
-83,52,-54,6.362006,95.4,33.61,15,23:26.8,0
-81,48,-43,6.362006,95.4,33.61,15,23:26.9,0
-63,26,-25,6.362006,95.4,33.61,15,23:26.9,0
-45,24,-15,6.362006,95.4,33.61,15,23:26.9,0
-30,32,-4,6.362006,95.4,33.61,15,23:27.0,0
-38,30,-11,6.582434,95.52,33.57,15,23:27.0,0
-52,34,-35,6.582434,95.52,33.57,15,23:27.0,0
-59,28,-34,6.582434,95.52,33.57,15,23:27.1,0
-57,16,-25,6.582434,95.52,33.57,15,23:27.1,0
-60,15,-29,6.582434,95.52,33.57,15,23:27.1,0
-50,16,-31,6.582434,95.52,33.57,15,23:27.2,0
-50,16,-30,6.582434,95.52,33.57,15,23:27.2,0
-51,12,-35,6.582434,95.52,33.57,15,23:27.2,0
-45,9,-29,6.370555,95.52,33.57,15,23:27.2,0
-42,14,-28,6.370555,95.52,33.57,15,23:27.3,0
-61,14,-47,6.370555,95.52,33.57,15,23:27.3,0
-75,12,-54,6.370555,95.52,33.57,15,23:27.3,0
-62,8,-36,6.370555,95.52,33.57,15,23:27.4,0
-55,10,-27,6.370555,95.52,33.57,15,23:27.4,0
-53,4,-12,6.370555,95.52,33.57,15,23:27.4,0
-50,9,1,6.370555,95.52,33.57,15,23:27.5,0
-54,21,-10,6.657625,95.52,33.57,15,23:27.5,0
-52,23,-19,6.657625,95.52,33.57,15,23:27.5,0
-34,32,-25,6.657625,95.52,33.57,15,23:27.6,0
-33,34,-29,6.657625,95.52,33.57,15,23:27.6,0
-56,25,-34,6.657625,95.52,33.57,15,23:27.6,0
-55,14,-40,6.657625,95.52,33.57,15,23:27.7,0
-74,5,-44,6.657625,95.52,33.57,15,23:27.7,0
-90,1,-33,6.657625,95.52,33.57,15,23:27.7,0
-89,-1,-37,6.444886,95.52,33.57,15,23:27.7,0
-90,-1,-38,6.444886,95.52,33.57,15,23:27.8,0
-87,1,-36,6.444886,95.52,33.57,15,23:27.8,0
-44,5,-19,6.444886,95.52,33.57,15,23:27.8,0
-57,15,-28,6.444886,95.52,33.57,15,23:27.9,0
-79,8,-48,6.444886,95.52,33.57,15,23:27.9,0
-57,12,-40,6.444886,95.52,33.57,15,23:27.9,0
-40,11,-25,6.444886,95.52,33.57,15,23:28.0,0
-37,11,-17,6.802442,95.63,33.57,15,23:28.0,0
-24,4,0,6.802442,95.63,33.57,15,23:28.0,0
-71,2,-21,6.802442,95.63,33.57,15,23:28.1,0
-79,5,-23,6.802442,95.63,33.57,15,23:28.1,0
-68,18,-40,6.802442,95.63,33.57,15,23:28.1,0
-59,20,-50,6.802442,95.63,33.57,15,23:28.2,0
-73,28,-57,6.802442,95.63,33.57,15,23:28.2,0
-79,27,-58,6.802442,95.63,33.57,15,23:28.2,0
-33,22,-37,6.761432,95.63,33.57,15,23:28.2,0
-29,26,-25,6.761432,95.63,33.57,15,23:28.3,0
-43,23,-10,6.761432,95.63,33.57,15,23:28.3,0
-44,18,-4,6.761432,95.63,33.57,15,23:28.3,0
-65,18,-4,6.761432,95.63,33.57,15,23:28.4,0
