movieid,title,genres,business_info
1787603,Breaking Away (1979),"Comedy, Drama, Sport","USD 314,658"
1787911,Breaking the Waves (1996),"Drama, Romance","USD 4,040,691"
1788165,Breathless (1983),"Action, Drama, Romance, Thriller","USD 19,910,002"
1788621,Bride of Chucky (1998),"Comedy, Horror, Romance, Thriller","USD 25,000,000"
1789015,Brighton Beach Memoirs (1986),Comedy,"USD 18,000,000"
1789145,Bring It On (2000),"Comedy, Sport","USD 10,000,000"
1789259,Bringing Out the Dead (1999),"Drama, Thriller","USD 32,000,000"
1789269,Bringing Up Baby (1938),"Comedy, Romance","USD 1,073,000"
1789692,Broadcast News (1987),"Comedy, Drama, Romance","USD 20,000,000"
1789910,Brokedown Palace (1999),"Drama, Mystery, Thriller","USD 25,000,000"
1790007,Broken Arrow (1996),"Action, Thriller","USD 50,000,000"
1790082,Broken English (1996),"Drama, Romance","USD 476,070"
1790311,Broken Vessels (1998),Drama,"USD 600,000"
1790523,Bronco Billy (1980),"Action, Adventure, Comedy, Drama, Romance, Western","USD 3,708,710"
1790530,Bronenosets Potyomkin (1925),"Drama, History","USD 50,970"
1790780,Brother Minister: The Assassination of Malcolm X (1994),Documentary,"USD 42,952"
1791085,Brown's Requiem (1998),"Crime, Drama, Mystery, Thriller","USD 3,077"
1792281,Budbringeren (1997),"Comedy, Thriller","USD 2,100,000"
1792349,Buddy (1997),"Adventure, Comedy, Drama, Family","USD 10,005,081"
1792363,Buddy Boy (1999),"Drama, Thriller","USD 10,281"
1792523,Buena Vista Social Club (1999),"Documentary, Music","USD 6,997,620"
1792625,Buffalo '66 (1998),"Comedy, Crime, Drama, Romance","USD 1,500,000"
1792713,Buffy the Vampire Slayer (1992),"Action, Comedy, Fantasy, Horror","USD 7,000,000"
1793297,Bull Durham (1988),"Comedy, Romance, Sport","USD 7,000,000"
1793433,Bulletproof (1996),"Action, Adventure, Comedy, Crime","USD 25,000,000"
1793451,Bullets Over Broadway (1994),"Comedy, Drama","USD 20,000,000"
1793604,Bulworth (1998),"Comedy, Drama, Romance","USD 30,000,000"
1794215,Bure baruta (1998),Drama,"USD 108,103"
1794255,Burglar (1987),"Comedy, Crime","USD 16,337,355"
1795157,Bushwhacked (1995),"Adventure, Comedy, Crime, Family, Mystery","USD 7,919,823"
1795427,Bustin' Loose (1981),Comedy,"USD 6,622,753"
1795631,But I'm a Cheerleader (1999),"Comedy, Drama","USD 1,200,000"
1795698,Butch Cassidy and the Sundance Kid (1969),"Adventure, Biography, Crime, Western","USD 6,000,000"
1796704,Bye Bye Love (1995),Comedy,"USD 12,100,000"
1797365,C'era una volta il West (1968),"Adventure, Western","USD 5,000,000"
1797386,C'est arrivé près de chez vous (1992),"Comedy, Crime, Drama","USD 205,569"
1798275,Cabaret (1972),"Drama, Musical","USD 6,000,000"
1798372,Cabin Boy (1994),"Comedy, Music, Romance","USD 3,662,459"
1798632,Caddyshack (1980),"Comedy, Sport","USD 6,000,000"
1799339,Calendar Girl (1993),"Comedy, Drama","USD 13,000,000"
1801311,Can't Hardly Wait (1998),"Comedy, Romance","USD 10,000,000"
1801574,Canadian Bacon (1995),Comedy,"USD 11,000,000"
1802055,Candyman (1992),Horror,"USD 8,000,000"
1802058,Candyman: Farewell to the Flesh (1995),Horror,"USD 13,940,383"
1802677,Cape Fear (1991),Thriller,"USD 35,000,000"
1803357,Captives (1994),"Crime, Drama, Romance, Thriller",
1803905,Career Girls (1997),Drama,"USD 2,506,039"
1804232,Carlito's Way (1993),"Crime, Drama, Thriller","USD 30,000,000"
1804630,Carnal Knowledge (1971),Drama,"USD 28,623,900"
1804779,Carne trémula (1997),Drama,"USD 1,535,558"
1804923,Carnosaur (1993),"Horror, Sci-Fi","USD 1,000,000"
1804947,Caro diario (1993),"Biography, Comedy, Drama","USD 472,598"
1805163,Carpool (1996),Comedy,"USD 17,000,000"
1805225,Carrie (1976),"Horror, Thriller","USD 1,800,000"
1805246,Carried Away (1996),"Drama, Romance","USD 290,978"
1805273,Carrington (1995),"Biography, Drama","USD 3,242,342"
1805799,Casablanca (1942),"Drama, Romance, War","USD 950,000"
1806151,Casino (1995),"Biography, Crime, Drama","USD 52,000,000"
1806217,Casper (1995),"Comedy, Family, Fantasy","USD 50,000,000"
1806794,Cat Ballou (1965),"Comedy, Musical, Western","USD 20,666,667"
1806845,Cat People (1982),"Drama, Fantasy, Horror, Romance, Thriller","USD 18,000,000"
1806896,Cat on a Hot Tin Roof (1958),Drama,"USD 3,000,000"
1806914,Cat's Eye (1985),"Comedy, Horror, Thriller","USD 7,000,000"
1807303,Catfish in Black Bean Sauce (1999),"Comedy, Drama","USD 1,315,573"
1807444,Cats Don't Dance (1997),"Animation, Comedy, Family, Fantasy, Musical","USD 32,000,000"
1807562,Caught (1996),"Drama, Thriller","USD 204,189"
1807604,Caught Up (1998),"Crime, Drama, Thriller","USD 6,724,217"
1807863,Cavalcade (1933),"Drama, Romance, War","USD 1,180,280"
1808298,Cecil B. DeMented (2000),"Comedy, Crime, Thriller","USD 10,000,000"
1808524,Celebrity (1998),"Comedy, Drama","USD 12,000,000"
1808813,Celtic Pride (1996),"Comedy, Sport","USD 9,219,179"
1809047,Center Stage (2000),"Drama, Music","USD 18,000,000"
1809149,Central do Brasil (1998),Drama,"USD 2,900,000"
1809724,Ceux qui m'aiment prendront le train (1998),"Drama, Romance","USD 63,651"
1809864,Chacun cherche son chat (1996),"Comedy, Romance","USD 300,000"
1809984,Chain Reaction (1996),"Action, Drama, Sci-Fi, Thriller","USD 50,000,000"
1810092,Chairman of the Board (1998),Comedy,"USD 10,000,000"
1811382,Chao ji ji hua (1993),"Action, Comedy, Crime, Thriller",
1811626,Charade (1963),"Comedy, Mystery, Romance, Thriller","USD 4,000,000"
1811722,Chariots of Fire (1981),"Drama, History, Sport","USD 5,500,000"
1812450,Chasers (1994),Comedy,"USD 1,596,700"
1812490,Chasing Amy (1997),"Comedy, Drama, Romance","USD 250,000"
1813663,Cheetah (1989),"Adventure, Family","USD 5,000,000"
1815267,Chicken Run (2000),"Animation, Comedy, Family","USD 42,000,000"
1815901,Child's Play (1988),"Horror, Mystery, Thriller","USD 9,000,000"
1815914,Child's Play 2 (1990),"Horror, Mystery, Thriller","USD 13,000,000"
1815915,Child's Play 3 (1991),"Horror, Mystery, Thriller","USD 13,000,000"
1816153,Children of a Lesser God (1986),"Drama, Romance","USD 31,853,080"
1816171,Children of the Corn (1984),Horror,"USD 800,000"
1816175,Children of the Corn II: The Final Sacrifice (1992),"Horror, Thriller","USD 900,000"
1816238,Children of the Revolution (1996),"Comedy, Drama","USD 830,608"
1816379,Chill Factor (1999),"Action, Adventure, Comedy, Thriller","USD 70,000,000"
1816691,Chinatown (1974),"Crime, Drama, Mystery, Thriller","USD 6,000,000"
1816742,Chinese Box (1997),"Drama, Romance","USD 2,195,190"
1818342,Christine (1983),"Drama, Horror, Mystery, Thriller","USD 9,700,000"
1818562,Christmas Vacation (1989),Comedy,"USD 27,000,000"
1819155,Chuck & Buck (2000),"Comedy, Drama","USD 250,000"
1819411,Chung Hing sam lam (1994),"Drama, Mystery, Romance","USD 600,200"
1820400,Cinderella (1950),"Animation, Family, Fantasy, Musical, Romance","USD 2,900,000"
1821008,Circle of Friends (1995),"Drama, Romance","USD 23,397,365"
1821229,Circus (2000),"Crime, Drama, Thriller","USD 8,406"
1821599,Citizen Kane (1941),"Drama, Mystery","USD 686,033"
1821619,Citizen Ruth (1996),"Comedy, Drama","USD 3,000,000"
1821739,City Hall (1996),"Drama, Thriller","USD 40,000,000"
1821769,City Lights (1931),"Comedy, Drama, Romance","USD 1,500,000"
1821807,City Slickers II: The Legend of Curly's Gold (1994),"Adventure, Comedy, Western","USD 43,522,360"
1821852,City of Angels (1998),"Drama, Fantasy, Romance","USD 55,000,000"
1821917,City of Industry (1997),"Crime, Drama, Thriller","USD 8,000,000"
1822415,Clara's Heart (1988),Drama,"USD 5,194,491"
1822607,Class (1983),"Comedy, Drama, Romance","USD 21,667,789"
1822639,Class Reunion (1982),"Comedy, Horror","USD 10,054,150"
1823008,Clay Pigeons (1998),"Comedy, Crime","USD 8,000,000"
1823101,Clean Slate (1994),"Comedy, Mystery","USD 7,503,192"
1823223,Clear and Present Danger (1994),"Action, Drama, Thriller","USD 45,000,000"
1823361,Clerks. (1994),Comedy,"USD 230,000"
1823486,Cliffhanger (1993),"Action, Adventure, Thriller","USD 65,000,000"
1823740,Clockers (1995),"Crime, Drama, Mystery","USD 25,000,000"
1823753,Clockwatchers (1997),"Comedy, Drama","USD 444,354"
1823865,Close Encounters of the Third Kind (1977),"Adventure, Drama, Sci-Fi","USD 19,400,870"
1824605,Clubland (1999),Music,"USD 1,000,000"
1824615,Clue (1985),"Comedy, Crime, Mystery, Thriller","USD 15,000,000"
1824623,Clueless (1995),"Comedy, Romance","USD 12,000,000"
1824923,Cobb (1994),"Biography, Drama, Sport","USD 1,007,583"
1825343,Cocoon (1985),"Comedy, Drama, Sci-Fi","USD 76,100,000"
1825348,Cocoon: The Return (1988),"Adventure, Comedy, Mystery, Romance, Sci-Fi","USD 18,924,919"
1827008,Color of Night (1994),"Drama, Mystery, Romance, Thriller","USD 40,000,000"
1827432,Coma (1978),"Drama, Mystery, Sci-Fi, Thriller",
1827800,Come See the Paradise (1990),"Drama, History, Romance, War","USD 847,306"
1828055,Comedian Harmonists (1997),"Biography, Drama, Music","USD 479,828"
1828716,Commandments (1997),"Comedy, Drama, Romance","USD 5,000,000"
1829153,Communion (1989),"Biography, Drama, Horror, Sci-Fi, Thriller","USD 1,919,653"
1829283,Como agua para chocolate (1992),"Drama, Romance","USD 21,665,500"
1829882,Con Air (1997),"Action, Crime, Thriller","USD 75,000,000"
1830096,Conan the Barbarian (1982),"Action, Adventure, Fantasy","USD 20,000,000"
1830509,Condo Painting (2000),Documentary,"USD 5,373"
1830564,Coneheads (1993),"Comedy, Sci-Fi","USD 21,274,717"
1831084,Congo (1995),"Action, Adventure, Mystery, Sci-Fi","USD 50,000,000"
1831363,Conquest of the Planet of the Apes (1972),"Action, Sci-Fi","USD 1,700,000"
1831593,Conspiracy Theory (1997),"Action, Crime, Mystery, Romance, Thriller","USD 75,000,000"
1831790,Contact (1997),"Drama, Mystery, Sci-Fi, Thriller","USD 90,000,000"
1831904,Conte d'automne (1998),"Drama, Romance","USD 2,082,061"
1832720,Cookie's Fortune (1999),"Comedy, Drama","USD 8,500,000"
1832852,Cool Runnings (1993),"Adventure, Comedy, Family, Sport","USD 15,000,000"
1832872,Cool as Ice (1991),"Comedy, Music, Romance","USD 6,000,000"
1832956,Cop Land (1997),"Crime, Drama, Thriller","USD 10,000,000"
1833143,Cops and Robbersons (1994),Comedy,"USD 11,384,038"
1833175,Copycat (1995),"Crime, Drama, Mystery, Thriller","USD 20,000,000"
1833995,"Corrina, Corrina (1994)","Comedy, Drama, Romance","USD 20,160,000"
1834154,Cortázar (1994),Documentary,"USD 369,018"
1834632,Cotton Mary (1999),Drama,"USD 3,500,000"
1835117,Country (1984),Drama,"USD 8,390,574"
1835175,Country Life (1994),"Drama, Romance","USD 350,354"
1835442,Courage Under Fire (1996),"Drama, Mystery, Thriller, War","USD 46,000,000"
1835618,Cousin Bette (1998),"Comedy, Drama, Romance","USD 1,161,063"
1836147,Coyote Ugly (2000),"Comedy, Drama, Music, Romance","USD 45,000,000"
1836375,Cradle Will Rock (1999),Drama,"USD 32,000,000"
1836516,Crash (1996),Drama,"USD 9,000,000"
1836984,Crazy in Alabama (1999),"Comedy, Drama","USD 15,000,000"
1837340,Creature from the Black Lagoon (1954),"Adventure, Horror, Sci-Fi","USD 1,300,000"
1837467,Creepshow (1982),"Comedy, Horror","USD 8,000,000"
1837469,Creepshow 2 (1987),"Comedy, Horror, Thriller","USD 3,500,000"
1837764,Crime + Punishment in Suburbia (2000),"Drama, Thriller","USD 26,394"
1837962,Crimes and Misdemeanors (1989),"Comedy, Drama","USD 19,000,000"
1837991,Crimes of the Heart (1986),"Comedy, Drama","USD 19,313,253"
1838160,Crimson Tide (1995),"Action, Drama, Thriller","USD 53,000,000"
1838360,Critical Care (1997),"Comedy, Drama","USD 12,000,000"
1838411,"Crna macka, beli macor (1998)","Comedy, Music, Romance","USD 348,660"
1838481,Crocodile Dundee (1986),"Adventure, Comedy","USD 174,803,506"
1838568,Cronos (1993),"Horror, Mystery","USD 2,000,000"
1838619,Crooklyn (1994),"Comedy, Drama","USD 14,000,000"
1838850,Crossfire (1947),"Crime, Drama, Film-Noir, Mystery","USD 250,000"
1839137,Croupier (1998),"Crime, Drama","USD 6,198,916"
1839311,Cruel Intentions (1999),"Drama, Romance","USD 11,000,000"
1839442,Crumb (1994),"Biography, Documentary","USD 3,174,695"
1839754,"Cry, the Beloved Country (1995)","Drama, Thriller","USD 676,525"
1840524,Cube (1997),"Horror, Mystery, Sci-Fi, Thriller","USD 489,220"
1840882,Cujo (1983),"Horror, Thriller","USD 5,000,000"
1842584,Cutthroat Island (1995),"Action, Adventure, Comedy, Family, Romance","USD 98,000,000"
1843039,Cyrano de Bergerac (1990),"Biography, Comedy, Drama, History, Romance","USD 5,820,020"
1843756,D2: The Mighty Ducks (1994),"Action, Comedy, Drama, Family, Sport","USD 45,607,617"
1843757,D3: The Mighty Ducks (1996),"Action, Comedy, Drama, Family, Sport","USD 22,936,273"
1844312,Da hong deng long gao gao gua (1991),Drama,"USD 2,603,061"
1844997,Dadetown (1995),Drama,"USD 26,933"
1846390,Damien: Omen II (1978),"Horror, Mystery","USD 3,880,880"
1846990,Dance with Me (1998),"Drama, Music, Romance","USD 15,814,088"
1847035,Dancemaker (1998),Documentary,"USD 240,514"
1847048,Dancer in the Dark (2000),"Crime, Drama, Musical","USD 12,800,000"
1847051,"Dancer, Texas Pop. 81 (1998)","Comedy, Drama, Family","USD 565,592"
1847080,Dances with Wolves (1990),"Adventure, Drama, Western","USD 19,000,000"
1847235,Dancing at Lughnasa (1998),Drama,"USD 2,285,194"
1847595,Dangerous Beauty (1998),"Biography, Drama, Romance","USD 4,530,929"
1847692,Dangerous Game (1993),Drama,"USD 72,495"
1847699,Dangerous Ground (1997),"Crime, Drama, Thriller","USD 5,079,851"
1847722,Dangerous Liaisons (1988),"Drama, Romance","USD 14,000,000"
1847739,Dangerous Minds (1995),"Biography, Crime, Drama, Thriller","USD 84,919,401"
1848628,Dante's Peak (1997),"Action, Adventure, Thriller","USD 116,000,000"
1849147,Dark City (1998),"Mystery, Sci-Fi","USD 27,000,000"
1850182,Das Boot (1981),"Action, Adventure, Drama, History, War","USD 14,000,000"
1851750,Das Superweib (1996),Comedy,
1851871,Das Versprechen (1995),"Drama, Romance","USD 91,145"
1852854,Date with an Angel (1987),"Comedy, Fantasy, Romance","USD 1,988,962"
1853052,Daughters of the Dust (1991),"Drama, Romance","USD 1,640,678"
1853104,Dave (1993),"Comedy, Romance","USD 63,270,710"
1854045,Daylight (1996),"Action, Adventure, Thriller","USD 80,000,000"
1854142,Days of Heaven (1978),"Drama, Romance","USD 3,000,000"
1854166,Days of Thunder (1990),"Action, Drama, Romance, Sport","USD 60,000,000"
1854233,Dazed and Confused (1993),"Comedy, Drama","USD 7,993,039"
1854918,De eso no se habla (1993),"Drama, Romance","USD 249,530"
1856252,Dead Again (1991),"Mystery, Thriller","USD 15,000,000"
1856325,Dead Calm (1989),Thriller,"USD 7,825,009"
1856595,Dead Man (1995),"Drama, Fantasy, Western","USD 9,000,000"
1856608,Dead Man Walking (1995),"Crime, Drama","USD 11,000,000"
1856613,Dead Man on Campus (1998),Comedy,"USD 14,000,000"
1856672,Dead Men Don't Wear Plaid (1982),"Comedy, Crime, Mystery, Thriller","USD 18,196,170"
1856727,Dead Poets Society (1989),Drama,"USD 16,400,000"
1856731,Dead Presidents (1995),"Crime, Drama, Thriller, War","USD 10,000,000"
1856763,Dead Ringers (1988),"Drama, Thriller","USD 9,134,733"
1857326,Deadly Friend (1986),"Drama, Horror, Mystery, Sci-Fi","USD 8,988,731"
1857496,Deadtime Stories (1986),Horror,"USD 2,750,741"
1857769,Dear God (1996),Comedy,"USD 22,000,000"
1857796,Dear Jesse (1998),Documentary,"USD 16,875"
1858038,Death Becomes Her (1992),"Comedy, Fantasy","USD 55,000,000"
1858357,Death Wish (1974),"Crime, Drama, Thriller","USD 3,000,000"
1858361,Death Wish 3 (1985),"Action, Crime, Drama, Thriller","USD 9,000,000"
1858362,Death Wish 4: The Crackdown (1987),"Action, Crime, Drama, Thriller","USD 5,000,000"
1858363,Death Wish II (1982),"Action, Crime, Drama, Thriller","USD 2,000,000"
1858364,Death Wish V: The Face of Death (1994),"Action, Crime, Drama, Thriller","USD 1,700,929"
1858396,Death and the Maiden (1994),"Drama, Mystery, Thriller","USD 12,000,000"
1859092,Deceiver (1997),"Crime, Drama, Mystery, Thriller","USD 572,433"
1859351,Deconstructing Harry (1997),"Comedy, Drama, Fantasy, Romance","USD 20,000,000"
1859542,Deep Blue Sea (1999),"Action, Sci-Fi, Thriller","USD 78,000,000"
1859617,Deep Impact (1998),"Action, Drama, Sci-Fi, Thriller","USD 75,000,000"
1859753,Deep Rising (1998),"Action, Adventure, Horror, Sci-Fi","USD 45,000,000"
1860181,Defending Your Life (1991),"Comedy, Drama, Fantasy","USD 16,371,128"
1860806,Delicatessen (1991),"Comedy, Fantasy, Sci-Fi","USD 1,794,187"
1861004,Deliverance (1972),"Adventure, Drama, Thriller","USD 2,000,000"
1861112,Dellamorte Dellamore (1994),"Comedy, Horror","USD 4,000,000"
1861202,Delta of Venus (1995),Drama,"USD 62,949"
1861514,Demolition Man (1993),"Action, Crime, Sci-Fi, Thriller","USD 57,000,000"
1862412,Denise Calls Up (1995),Comedy,"USD 168,614"
1864055,Der Himmel über Berlin (1987),"Drama, Fantasy, Romance","USD 3,806,540"
1864846,Der Name der Rose (1986),"Crime, Drama, Mystery, Thriller","USD 17,000,000"
1866000,Der Unhold (1996),Drama,"USD 49,166"
1866391,Der bewegte Mann (1994),Comedy,"USD 366,506"
1866400,Der blaue Engel (1930),"Drama, Music","USD 77,982"
1868310,Desert Bloom (1986),"Drama, Family, Romance","USD 161,946"
1868312,Desert Blue (1998),Drama,"USD 2,000,000"
1868890,Desperado (1995),"Action, Crime, Thriller","USD 7,000,000"
1869010,Desperate Measures (1998),"Action, Drama, Thriller","USD 50,000,000"
1869092,Desperately Seeking Susan (1985),"Comedy, Drama, Romance","USD 4,500,000"
1869304,Destination Moon (1950),"Adventure, Drama, Sci-Fi","USD 5,000,000"
1869461,Destiny Turns on the Radio (1995),"Comedy, Crime, Fantasy","USD 1,176,982"
1870038,Deterrence (1999),"Drama, Thriller","USD 800,000"
1870132,Detroit 9000 (1973),"Action, Crime, Drama","USD 2,054"
1870151,Detroit Rock City (1999),"Comedy, Music","USD 15,000,000"
1870221,Deuce Bigalow: Male Gigolo (1999),Comedy,"USD 17,000,000"
1870798,Devil in a Blue Dress (1995),"Crime, Drama, Mystery, Thriller","USD 27,000,000"
1871727,Diabolique (1996),"Drama, Horror, Mystery, Thriller","USD 17,000,000"
1871833,Dial M for Murder (1954),"Crime, Mystery, Thriller","USD 1,400,000"
1872091,Diamonds (1999),"Comedy, Mystery","USD 81,897"
1872587,Dick (1999),Comedy,"USD 13,000,000"
1872662,Dick Tracy (1990),"Action, Comedy, Crime, Romance, Thriller","USD 46,000,000"
1873263,Die Blechtrommel (1979),"Drama, War",
1874279,Die Hard (1988),"Action, Thriller","USD 28,000,000"
1874284,Die Hard 2 (1990),"Action, Thriller","USD 70,000,000"
1874295,Die Hard: With a Vengeance (1995),"Action, Crime, Thriller","USD 90,000,000"
1875013,Die Macht der Bilder: Leni Riefenstahl (1993),"Biography, Documentary, History","USD 449,707"
1875764,Die Salzmänner von Tibet (1997),Documentary,"USD 146,437"
1875962,Die Siebtelbauern (1998),"Drama, Mystery","USD 196,452"
1878537,Different for Girls (1996),"Comedy, Romance","USD 211,048"
1878669,Digimon: The Movie (2000),"Action, Adventure, Animation, Fantasy, Sci-Fi, Thriller","USD 5,000,000"
1879298,Diner (1982),"Comedy, Drama","USD 5,000,000"
1879358,Dingo (1991),"Drama, Music",
1879599,Dinosaur (2000),"Adventure, Animation, Family, Sci-Fi, Thriller","USD 127,500,000"
1879793,Dip huet seung hung (1989),"Action, Crime, Thriller",
1880202,Dirty Dancing (1987),"Drama, Music, Romance","USD 6,000,000"
1880648,Dirty Work (1998),Comedy,"USD 13,000,000"
1880846,Disclosure (1994),"Drama, Thriller","USD 32,000,000"
