movieid,title,year,genres,Currency,Budget,Adjusted_Budget,Gross_Revenue,Adjusted_Gross_Revenue
2032743,In the Line of Fire (1993),1993,"Action, Crime, Drama, Mystery, Thriller",USD,"40,000,000.00","86,590,845.33","102,314,283.00","221,487,006.36"
2583382,You've Got Mail (1998),1998,"Comedy, Drama, Romance",USD,"65,000,000.00","123,890,874.28","115,731,542.00","220,585,875.69"
1888823,Double Jeopardy (1999),1999,"Crime, Mystery, Thriller",USD,"70,000,000.00","131,319,824.34","116,735,231.00","218,995,000.41"
2236433,Ordinary People (1980),1980,Drama,USD,"6,000,000.00","23,989,683.05","54,766,923.00","218,973,520.74"
2465999,The Pelican Brief (1993),1993,"Crime, Drama, Mystery, Thriller",USD,"45,000,000.00","97,414,701.00","100,768,056.00","218,139,778.79"
1715404,Aliens (1986),1986,"Action, Adventure, Sci-Fi, Thriller",USD,"18,500,000.00","51,958,544.63","77,632,096.00","218,035,174.31"
1697856,A Time to Kill (1996),1996,"Crime, Drama, Thriller",USD,"40,000,000.00","80,095,335.86","108,706,165.00","217,671,419.89"
2217888,Notting Hill (1999),1999,"Comedy, Drama, Romance",USD,"42,000,000.00","78,791,894.60","116,006,080.00","217,627,114.97"
1927950,Face/Off (1997),1997,"Action, Crime, Thriller",USD,"80,000,000.00","155,073,254.32","112,225,777.00","217,540,205.73"
1874279,Die Hard (1988),1988,"Action, Thriller",USD,"28,000,000.00","74,506,064.93","80,707,729.00","214,757,689.19"
1769766,Big Momma's House (2000),2000,"Action, Comedy, Crime",USD,"30,000,000.00","54,800,316.18","117,559,438.00","214,743,145.74"
1749737,Back to the Future Part III (1990),1990,"Adventure, Comedy, Sci-Fi, Western",USD,"40,000,000.00","97,467,853.84","87,666,629.00","213,616,954.54"
2570013,Wild Wild West (1999),1999,"Action, Comedy, Sci-Fi, Western",USD,"170,000,000.00","318,919,573.39","113,745,408.00","213,386,099.97"
1915987,Enemy of the State (1998),1998,"Action, Drama, Thriller",USD,"90,000,000.00","171,541,210.54","111,544,445.00","212,605,212.49"
2488990,The Untouchables (1987),1987,"Crime, Drama, History, Thriller",USD,"25,000,000.00","69,450,296.24","76,270,454.00","211,880,224.99"
2297404,Remember the Titans (2000),2000,"Biography, Drama, Sport",USD,"30,000,000.00","54,800,316.18","115,648,585.00","211,252,634.12"
2433039,The First Wives Club (1996),1996,Comedy,USD,"26,000,000.00","52,061,968.31","105,444,419.00","211,140,153.85"
2258248,Phenomenon (1996),1996,"Drama, Fantasy, Romance, Sci-Fi",USD,"32,000,000.00","64,076,268.69","104,632,573.00","209,514,526.90"
1757342,Batman & Robin (1997),1997,"Action, Crime, Fantasy",USD,"125,000,000.00","242,301,959.88","107,285,004.00","207,962,933.88"
2325897,Schindler's List (1993),1993,"Biography, Drama, History, War",USD,"25,000,000.00","54,119,278.33","96,045,248.00","207,915,980.36"
2465773,The Patriot (2000),2000,"Action, Drama, War",USD,"110,000,000.00","200,934,492.66","113,330,342.00","207,017,952.48"
2327740,Scream (1996),1996,"Crime, Horror, Mystery",USD,"15,000,000.00","30,035,750.95","103,001,286.00","206,248,064.90"
2057859,Jumanji (1995),1995,"Adventure, Family, Fantasy, Thriller",USD,"50,000,000.00","102,622,149.07","100,475,249.00","206,219,719.61"
1806217,Casper (1995),1995,"Comedy, Family, Fantasy",USD,"50,000,000.00","102,622,149.07","100,328,194.00","205,917,897.61"
2328882,Se7en (1995),1995,"Crime, Mystery, Thriller",USD,"33,000,000.00","67,730,618.39","100,125,000.00","205,500,853.51"
1874295,Die Hard: With a Vengeance (1995),1995,"Action, Crime, Thriller",USD,"90,000,000.00","184,719,868.32","100,003,359.00","205,251,192.29"
1972287,GoldenEye (1995),1995,"Action, Crime, Thriller",USD,"58,000,000.00","119,041,692.92","99,929,196.00","205,098,976.96"
1685463,A Clockwork Orange (1971),1971,"Crime, Drama, Sci-Fi",USD,"2,200,000.00","16,947,284.57","26,589,355.00","204,826,075.28"
2371602,Star Trek III: The Search for Spock (1984),1984,"Action, Adventure, Sci-Fi, Thriller",USD,"17,000,000.00","51,492,866.88","67,458,579.00","204,331,507.53"
1963417,George of the Jungle (1997),1997,"Action, Adventure, Comedy, Family, Romance",USD,"55,000,000.00","106,612,862.35","105,263,257.00","204,043,947.80"
1918307,Eraser (1996),1996,"Action, Mystery, Thriller",USD,"100,000,000.00","200,238,339.65","101,228,120.00","202,697,506.74"
2384520,Superman (1978),1978,"Action, Adventure, Sci-Fi",USD,"55,000,000.00","271,576,606.38","40,925,251.00","202,078,923.31"
2040689,Irma la Douce (1963),1963,"Comedy, Romance",USD,"5,000,000.00","50,413,796.30","20,000,000.00","201,655,185.19"
1730975,Annie Hall (1977),1977,"Comedy, Drama, Romance",USD,"4,000,000.00","21,074,344.66","38,251,425.00","201,530,928.50"
1854166,Days of Thunder (1990),1990,"Action, Drama, Romance, Sport",USD,"60,000,000.00","146,201,780.75","82,670,733.00","201,443,473.01"
2443380,The Hunchback of Notre Dame (1996),1996,"Animation, Drama, Family, Musical, Romance",USD,"100,000,000.00","200,238,339.65","100,117,603.00","200,473,825.94"
1726761,Analyze This (1999),1999,"Comedy, Crime",USD,"30,000,000.00","56,279,924.72","106,694,016.00","200,157,706.27"
2304330,Risky Business (1983),1983,"Comedy, Drama",USD,"6,200,000.00","19,493,382.00","63,541,777.00","199,781,311.65"
2461085,The Naked Gun 2½: The Smell of Fear (1991),1991,"Action, Comedy, Crime",USD,"23,000,000.00","52,821,881.20","86,930,411.00","199,644,688.81"
2268776,Popeye (1980),1980,"Adventure, Comedy, Family, Musical, Romance",USD,"20,000,000.00","79,965,610.17","49,823,057.00","199,206,557.68"
1816691,Chinatown (1974),1974,"Crime, Drama, Mystery, Thriller",USD,"6,000,000.00","39,808,726.73","30,000,000.00","199,043,633.66"
2451456,The Lion King (1994),1994,"Adventure, Animation, Drama, Family, Musical",USD,"45,000,000.00","94,853,652.38","94,240,635.00","198,645,965.17"
1811722,Chariots of Fire (1981),1981,"Drama, History, Sport",USD,"5,500,000.00","19,547,149.15","55,593,332.00","197,580,209.55"
2229656,On Her Majesty's Secret Service (1969),1969,"Action, Adventure, Crime, Romance, Thriller",USD,"7,000,000.00","60,473,334.46","22,774,493.00","196,749,933.20"
1935417,Ferris Bueller's Day Off (1986),1986,"Comedy, Drama",USD,"6,000,000.00","16,851,419.88","69,941,544.00","196,435,720.83"
2327746,Scream 2 (1997),1997,"Horror, Mystery",USD,"23,000,000.00","44,583,560.62","101,334,374.00","196,428,139.39"
2440155,The Hand That Rocks the Cradle (1992),1992,"Drama, Thriller",USD,"11,700,000.00","26,062,329.11","88,036,683.00","196,106,068.86"
1829882,Con Air (1997),1997,"Action, Crime, Thriller",USD,"75,000,000.00","145,381,175.93","101,087,161.00","195,948,937.83"
1831790,Contact (1997),1997,"Drama, Mystery, Sci-Fi, Thriller",USD,"90,000,000.00","174,457,411.11","100,853,835.00","195,496,655.06"
1760752,Beetle Juice (1988),1988,"Comedy, Fantasy",USD,"15,000,000.00","39,913,963.36","73,326,666.00","195,117,190.65"
1815267,Chicken Run (2000),2000,"Animation, Comedy, Family",USD,"42,000,000.00","76,720,442.65","106,793,915.00","195,078,010.27"
2420111,The Client (1994),1994,"Crime, Drama, Mystery, Thriller",USD,"45,000,000.00","94,853,652.38","92,115,211.00","194,165,871.19"
2408078,The Apartment (1960),1960,"Comedy, Drama, Romance",USD,"3,000,000.00","31,287,979.87","18,600,000.00","193,985,475.19"
2539567,Vacation (1983),1983,"Adventure, Comedy, Romance",USD,"15,000,000.00","47,161,408.07","61,400,000.00","193,047,363.71"
2469053,The Prince of Egypt (1998),1998,"Adventure, Animation, Drama, Family, History, Musical",USD,"70,000,000.00","133,420,941.53","101,217,900.00","192,922,678.82"
1779201,Blowup (1966),1966,"Drama, Mystery, Thriller",USD,"1,800,000.00","17,356,519.37","20,000,000.00","192,850,215.20"
2435713,The General's Daughter (1999),1999,"Crime, Drama, Mystery, Thriller, War",USD,"60,000,000.00","112,559,849.43","102,678,089.00","192,623,837.30"
1996275,Hercules (1997),1997,"Adventure, Animation, Family, Fantasy, Musical, Romance",USD,"85,000,000.00","164,765,332.72","99,046,791.00","191,993,852.63"
2474705,The Rugrats Movie (1998),1998,"Adventure, Animation, Comedy, Drama, Family",USD,"28,000,000.00","53,368,376.61","100,491,683.00","191,538,499.45"
2338963,Shakespeare in Love (1998),1998,"Comedy, Drama, Romance",USD,"25,000,000.00","47,650,336.26","100,241,322.00","191,061,308.02"
2445832,The Jewel of the Nile (1985),1985,"Action, Adventure, Comedy, Romance",USD,"25,000,000.00","72,882,390.98","65,520,064.00","191,010,356.86"
2573168,Witness (1985),1985,"Crime, Drama, Romance, Thriller",USD,"12,000,000.00","34,983,547.67","65,500,000.00","190,951,864.37"
1722164,American Pie (1999),1999,"Comedy, Romance",USD,"11,000,000.00","20,635,972.40","101,736,215.00","190,856,884.04"
2371603,Star Trek IV: The Voyage Home (1986),1986,"Adventure, Comedy, Sci-Fi",USD,"25,000,000.00","70,214,249.50","67,931,249.00","190,789,666.64"
1806896,Cat on a Hot Tin Roof (1958),1958,Drama,USD,"3,000,000.00","32,392,633.29","17,570,324.00","189,716,354.02"
2354464,Sleepy Hollow (1999),1999,"Adventure, Mystery",USD,"65,000,000.00","121,939,836.89","101,068,340.00","189,603,952.21"
2367832,Splash (1984),1984,"Comedy, Fantasy, Romance",USD,"8,000,000.00","24,231,937.35","62,100,000.00","188,100,413.70"
1838160,Crimson Tide (1995),1995,"Action, Drama, Thriller",USD,"53,000,000.00","108,779,478.01","91,400,000.00","187,593,288.50"
1807863,Cavalcade (1933),1933,"Drama, Romance, War",USD,"1,180,280.00","27,601,771.41","8,000,000.00","187,086,260.30"
1805225,Carrie (1976),1976,"Horror, Thriller",USD,"1,800,000.00","9,948,144.39","33,800,000.00","186,804,044.74"
2531457,Under Siege (1992),1992,"Action, Thriller",USD,"35,000,000.00","77,964,232.37","83,363,139.00","185,695,518.28"
2251547,Patriot Games (1992),1992,"Action, Crime, Drama, Thriller",USD,"42,000,000.00","93,557,078.84","83,287,363.00","185,526,723.49"
2371648,Star Trek: First Contact (1996),1996,"Action, Adventure, Sci-Fi, Thriller",USD,"45,000,000.00","90,107,252.84","92,001,027.00","184,221,328.92"
1890522,Dracula (1992),1992,"Drama, Horror, Romance",USD,"40,000,000.00","89,101,979.85","82,522,790.00","183,823,599.29"
2037451,Inspector Gadget (1999),1999,"Action, Adventure, Comedy, Family, Sci-Fi",USD,"75,000,000.00","140,699,811.79","97,360,069.00","182,647,245.12"
1823486,Cliffhanger (1993),1993,"Action, Adventure, Thriller",USD,"65,000,000.00","140,710,123.66","84,049,211.00","181,947,305.75"
1818562,Christmas Vacation (1989),1989,Comedy,USD,"27,000,000.00","68,817,178.20","71,320,000.00","181,779,301.83"
1802677,Cape Fear (1991),1991,Thriller,USD,"35,000,000.00","80,381,123.57","79,100,000.00","181,661,339.27"
2124355,Lethal Weapon (1987),1987,"Action, Thriller",USD,"15,000,000.00","41,670,177.74","65,207,127.00","181,146,171.49"
2558138,Waterworld (1995),1995,"Action, Adventure, Sci-Fi, Thriller",USD,"175,000,000.00","359,177,521.74","88,246,220.00","181,120,334.87"
2365142,Space Jam (1996),1996,"Adventure, Animation, Comedy, Family, Sci-Fi, Sport",USD,"80,000,000.00","160,190,671.72","90,443,603.00","181,102,768.96"
2398907,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),1991,"Action, Adventure, Comedy, Family, Sci-Fi",USD,"25,000,000.00","57,415,088.26","78,656,813.00","180,643,514.44"
2371692,Star Trek: The Motion Picture (1979),1979,"Adventure, Mystery, Sci-Fi",USD,"35,000,000.00","158,551,813.57","39,658,976.00","179,657,216.26"
2437988,The Goonies (1985),1985,"Adventure, Comedy, Family",USD,"19,000,000.00","55,390,617.14","61,389,680.00","178,969,066.40"
2457188,The Mask of Zorro (1998),1998,"Action, Adventure, Romance, Western",USD,"65,000,000.00","123,890,874.28","93,771,072.00","178,728,924.49"
1880202,Dirty Dancing (1987),1987,"Drama, Music, Romance",USD,"6,000,000.00","16,668,071.10","63,952,836.00","177,661,736.22"
2489627,The Verdict (1982),1982,Drama,USD,"16,000,000.00","52,217,111.02","54,000,000.00","176,232,749.69"
2477894,The Shining (1980),1980,"Horror, Mystery",USD,"19,000,000.00","75,967,329.66","44,017,374.00","175,993,808.50"
1880846,Disclosure (1994),1994,"Drama, Thriller",USD,"32,000,000.00","67,451,486.14","83,000,000.00","174,952,292.17"
2373941,Stepmom (1998),1998,"Comedy, Drama",USD,"50,000,000.00","95,300,672.52","91,137,662.00","173,709,609.61"
1772500,Bird on a Wire (1990),1990,"Comedy, Crime, Thriller",USD,"20,000,000.00","48,733,926.92","70,980,000.00","172,956,706.63"
2172829,Midnight Express (1978),1978,"Biography, Crime, Drama",USD,"2,300,000.00","11,356,839.90","35,000,000.00","172,821,476.79"
1732496,Antz (1998),1998,"Adventure, Animation, Comedy, Family",USD,"60,000,000.00","114,360,807.02","90,646,554.00","172,773,551.16"
1959117,Gandhi (1982),1982,"Biography, Drama, History",USD,"22,000,000.00","71,798,527.65","52,767,889.00","172,211,669.88"
2371611,Star Trek VI: The Undiscovered Country (1991),1991,"Action, Adventure, Sci-Fi, Thriller",USD,"30,000,000.00","68,898,105.92","74,888,996.00","171,990,332.61"
2469075,The Prince of Tides (1991),1991,Drama,USD,"30,000,000.00","68,898,105.92","74,787,599.00","171,757,463.90"
2440733,The Haunting (1999),1999,"Fantasy, Horror, Mystery, Thriller",USD,"80,000,000.00","150,079,799.24","91,188,905.00","171,070,156.95"
2575313,Working Girl (1988),1988,"Comedy, Drama, Romance",USD,"28,000,000.00","74,506,064.93","64,000,000.00","170,299,576.99"
1688103,A Fish Called Wanda (1988),1988,"Comedy, Crime",USD,"7,500,000.00","19,956,981.68","63,493,712.00","168,952,379.61"
1950688,Free Willy (1993),1993,"Adventure, Drama, Family",USD,"20,000,000.00","43,295,422.67","77,698,625.00","168,199,740.50"
2449747,The Last of the Mohicans (1992),1992,"Action, Adventure, Romance, War",USD,"40,000,000.00","89,101,979.85","75,505,856.00","168,193,031.49"
2258328,Philadelphia (1993),1993,Drama,USD,"26,000,000.00","56,284,049.47","77,446,440.00","167,653,817.69"
2566203,While You Were Sleeping (1995),1995,"Comedy, Drama, Romance",USD,"17,000,000.00","34,891,530.68","81,057,016.00","166,364,903.58"
2533451,Unforgiven (1992),1992,Western,USD,"14,400,000.00","32,076,712.74","74,681,912.00","166,357,655.45"
2500912,Thunderbolt and Lightfoot (1974),1974,"Comedy, Crime, Drama",USD,"4,000,000.00","26,539,151.15","25,000,000.00","165,869,694.72"
2164624,"Me, Myself & Irene (2000)",2000,Comedy,USD,"51,000,000.00","93,160,537.51","90,567,722.00","165,437,993.38"
2365078,Space Cowboys (2000),2000,"Action, Adventure, Thriller",USD,"65,000,000.00","118,734,018.39","90,454,043.00","165,230,338.54"
1917129,Entrapment (1999),1999,"Action, Crime, Romance, Thriller",USD,"66,000,000.00","123,815,834.38","87,704,396.00","164,533,226.81"
1890357,Dr. No (1962),1962,"Action, Adventure, Crime, Thriller",USD,"1,100,000.00","11,235,218.64","16,067,035.00","164,106,046.51"
2327747,Scream 3 (2000),2000,"Horror, Mystery",USD,"40,000,000.00","73,067,088.24","89,138,076.00","162,826,491.61"
2437300,The Godfather: Part III (1990),1990,"Crime, Drama, Mystery, Thriller",USD,"54,000,000.00","131,581,602.68","66,676,062.00","162,469,316.63"
2413536,The Black Hole (1979),1979,"Action, Adventure, Family, Sci-Fi",USD,"20,000,000.00","90,601,036.32","35,841,901.00","162,365,668.72"
2439154,The Greatest Show on Earth (1952),1952,"Drama, Family, Romance",USD,"4,000,000.00","46,324,480.16","14,000,000.00","162,135,680.56"
2544531,Vertigo (1958),1958,"Mystery, Romance, Thriller",USD,"2,479,000.00","26,767,112.64","15,000,000.00","161,963,166.43"
2044913,JFK (1991),1991,"Drama, History, Thriller",USD,"40,000,000.00","91,864,141.22","70,405,498.00","161,693,515.28"
2328488,Scrooged (1988),1988,"Comedy, Drama, Fantasy",USD,"32,000,000.00","85,149,788.49","60,328,558.00","160,530,123.56"
2494814,The X Files (1998),1998,"Mystery, Sci-Fi, Thriller",USD,"66,000,000.00","125,796,887.73","83,892,374.00","159,899,993.23"
2371651,Star Trek: Generations (1994),1994,"Action, Adventure, Sci-Fi, Thriller",USD,"35,000,000.00","73,775,062.97","75,668,868.00","159,499,300.03"
2429495,The English Patient (1996),1996,"Drama, Romance, War",USD,"31,000,000.00","62,073,885.29","78,651,430.00","157,490,317.54"
1932819,Father of the Bride Part II (1995),1995,Comedy,USD,"30,000,000.00","61,573,289.44","76,594,000.00","157,204,817.71"
2273044,Predator (1987),1987,"Action, Adventure, Sci-Fi",USD,"15,000,000.00","41,670,177.74","56,471,713.00","156,879,087.88"
2397128,Taxi Driver (1976),1976,"Crime, Drama",USD,"1,300,000.00","7,184,770.95","28,262,574.00","156,200,092.84"
1783500,Boomerang (1992),1992,"Comedy, Drama, Romance",USD,"40,000,000.00","89,101,979.85","70,100,000.00","156,151,219.68"
1831084,Congo (1995),1995,"Action, Adventure, Mystery, Sci-Fi",USD,"50,000,000.00","102,622,149.07","75,791,168.00","155,557,050.81"
1787090,Braveheart (1995),1995,"Action, Biography, Drama, History, War",USD,"72,000,000.00","147,775,894.66","75,609,945.00","155,185,100.94"
1939900,First Blood (1982),1982,"Action, Adventure, Drama, Thriller",USD,"14,000,000.00","45,689,972.14","47,212,904.00","154,082,590.61"
1721919,American Graffiti (1973),1973,"Comedy, Drama",USD,"777,000.00","5,603,735.13","21,300,000.00","153,615,905.15"
2491830,The Wedding Singer (1998),1998,"Comedy, Music, Romance",USD,"18,000,000.00","34,308,242.11","80,224,502.00","152,908,979.86"
2483957,The Talented Mr. Ripley (1999),1999,"Crime, Drama, Thriller",USD,"40,000,000.00","75,039,899.62","81,292,135.00","152,503,841.26"
2570785,Willow (1988),1988,"Action, Adventure, Drama, Fantasy, Romance",USD,"35,000,000.00","93,132,581.17","57,269,863.00","152,391,147.55"
1704569,Ace Ventura: Pet Detective (1994),1994,Comedy,USD,"12,000,000.00","25,294,307.30","72,217,000.00","152,223,249.20"
2228754,Oliver! (1968),1968,"Crime, Drama, Family, Musical",USD,"10,000,000.00","90,450,830.26","16,800,000.00","151,957,394.84"
2372068,Stargate (1994),1994,"Action, Adventure, Sci-Fi",USD,"55,000,000.00","115,932,241.80","71,565,669.00","150,850,335.33"
2088412,La Bamba (1987),1987,"Biography, Drama, Music",USD,"6,500,000.00","18,057,077.02","54,215,416.00","150,611,068.08"
2452910,The Lord of the Rings (1978),1978,"Adventure, Animation, Drama, Fantasy",USD,"4,000,000.00","19,751,025.92","30,471,420.00","150,460,451.55"
1821852,City of Angels (1998),1998,"Drama, Fantasy, Romance",USD,"55,000,000.00","104,830,739.77","78,745,923.00","150,090,788.40"
1942017,Flatliners (1990),1990,"Drama, Horror, Sci-Fi, Thriller",USD,"26,000,000.00","63,354,104.99","61,490,000.00","149,832,458.31"
2176789,Misery (1990),1990,"Drama, Thriller",USD,"20,000,000.00","48,733,926.92","61,276,872.00","149,313,130.09"
1832852,Cool Runnings (1993),1993,"Adventure, Comedy, Family, Sport",USD,"15,000,000.00","32,471,567.00","68,856,263.00","149,058,050.49"
2306194,RoboCop (1987),1987,"Action, Crime, Sci-Fi",USD,"13,000,000.00","36,114,154.05","53,356,612.00","148,225,300.39"
1964242,Get Shorty (1995),1995,"Comedy, Crime, Thriller",USD,"30,250,000.00","62,086,400.19","72,077,000.00","147,933,932.77"
