movieid,title,Year,genres,Currency,Budget,Adjusted_Budget,Gross_Revenue,Adjusted_Gross_Revenue,Percentage_Profit_Loss,Additional_Data
1742509,Atlantic City (1980),1980,"Crime, Drama, Romance",USD,7200000.0,28787619.661667295,12729678.0,50896823.42770745,76.80108333333334,
1744391,Auntie Mame (1958),1958,"Comedy, Drama",USD,2240000.0,24186499.520883393,23300000.0,251582785.19490314,940.1785714285713,
1744809,Austin Powers: International Man of Mystery (1997),1997,"Comedy, Crime",USD,17000000.0,32953066.543836493,53868030.0,104418633.95149298,216.87076470588238,"26,253 (Germany) (24 November 1997) (opening week) | 6,521 (Netherlands) (31 December 1998) | 6,491 (Netherlands) (1 January 1998) | 68,451 (Spain)"
1744811,Austin Powers: The Spy Who Shagged Me (1999),1999,"Action, Adventure, Comedy, Crime",USD,33000000.0,61907917.18794641,205399422.0,385328800.23115325,522.4224909090909,"494,479 (France) (2 November 1999) | 1,032,119 (Germany) (7 November 1999) | 219,883 (Netherlands) (31 December 1999) | 916,146 (Spain)"
1745406,Autumn in New York (2000),2000,Drama,USD,40000000.0,73067088.23929237,37752931.0,68962418.51672292,-5.617672499999985,"1,865,868 (Italy) (31 December 2001) | 72,630 (Netherlands) (31 December 2001) | 46,500 (Netherlands) (31 December 2000)"
1748196,Babe (1995),1995,"Adventure, Family, Fantasy",USD,30000000.0,61573289.441078216,66600000.0,136692702.55919364,122.0,"1,310,150 (Argentina) | 1,180,411 (France) (16 April 1996) | 1,177,827 (Spain) (1996)"
1748219,Babe: Pig in the City (1998),1998,"Adventure, Comedy, Drama, Family, Fantasy",USD,80000000.0,152481076.03140262,18318000.0,34914354.38429041,-77.10249999999999,"1,509,428 (Germany) (7 March 1999) | 1,434,211 (Germany) (28 February 1999) | 126,928 (Netherlands) (31 December 1999) | 285,775 (Spain) (30 June 2001)"
1748754,Baby Geniuses (1999),1999,"Comedy, Crime, Family, Sci-Fi",USD,18000000.0,33767954.82978895,27141959.0,50918246.972443536,50.7886611111111,"42,435 (Netherlands) (31 December 1999) | 423,627 (Spain) (13 July 2001)"
1749222,Bacheha-Ye aseman (1997),1997,"Drama, Family",USD,180000.0,348914.82222885697,925402.0,1793813.7462234928,414.1122222222222,"1,554 (Netherlands) (31 December 2000) | 893 (Netherlands) (31 December 1999)"
1749731,Back to the Future (1985),1985,"Adventure, Comedy, Sci-Fi",USD,19000000.0,55390617.144916736,197902294.0,576943694.6870922,941.5910210526315,"770,397 (Sweden)"
1749735,Back to the Future Part II (1989),1989,"Adventure, Comedy, Sci-Fi",USD,40000000.0,101951375.1127239,118450002.0,301903514.6501224,196.12500500000002,"453,546 (Sweden)"
1749737,Back to the Future Part III (1990),1990,"Adventure, Comedy, Sci-Fi, Western",USD,40000000.0,97467853.83625616,87666629.0,213616954.5422324,119.1665725,"250,482 (Sweden)"
1750364,Bad Boys (1995),1995,"Action, Comedy, Crime, Drama, Thriller",USD,19000000.0,38996416.6460162,65637842.0,134717928.12512535,245.46232631578948,"86,073 (Belgium) | 1,485,166 (France) (3 October 1995)"
1750660,Bad Lieutenant (1992),1992,"Crime, Drama",USD,1000000.0,2227549.4961622353,1995334.0,4444705.246375377,99.53339999999999,
1750728,Bad Moon (1996),1996,Horror,USD,7000000.0,14016683.775204798,1055525.0,2113565.734546149,-84.92107142857142,
1751059,Badkonake sefid (1995),1995,"Drama, Family",USD,150000.0,307866.4472053911,474047.0,972954.4379891602,216.03133333333338,"5,286 (Netherlands) (31 December 1997) | 5,259 (Netherlands) (1 January 1997)"
1751872,Bait (2000),2000,"Action, Crime, Thriller",USD,35000000.0,63933702.20938083,15325127.0,27994060.16968405,-56.21392285714286,"4,532 (Spain) (31 August 2002) | 4,291 (Spain) (30 June 2001)"
1753400,Bamboozled (2000),2000,"Comedy, Drama, Music",USD,10000000.0,18266772.059823092,2185266.0,3991775.591208137,-78.14734,"4,189 (Netherlands) (31 December 2002) | 2,650 (Netherlands) (31 December 2001) | 8,525 (Spain) (31 August 2002) | 6,709 (Spain) (30 June 2001)"
1753695,Band of the Hand (1986),1986,"Action, Crime, Drama",USD,8700000.0,24434558.82571623,4865912.0,13666254.368363047,-44.06997701149425,
1754754,Baraka (1992),1992,"Documentary, War",USD,2000000.0,4455098.992324471,1250322.0,2785154.1411405583,-37.483900000000006,
1754884,Barbarella (1968),1968,"Action, Adventure, Comedy, Fantasy, Sci-Fi",USD,9000000.0,81405747.23351702,613285.0,5547213.743567498,-93.18572222222222,
1755112,Barcelona (1994),1994,"Comedy, Drama, Romance",USD,3200000.0,6745148.61397198,7266973.0,15317754.018350564,127.09290625,
1756051,Barney's Great Adventure (1998),1998,"Adventure, Family",USD,15000000.0,28590201.755887993,11144518.0,21241601.206141688,-25.703213333333334,"40,807 (Germany)"
1756391,Barry Lyndon (1975),1975,"Adventure, Drama, Romance, War",USD,11000000.0,64989016.63042758,20000000.0,118161848.41895923,81.81818181818183,"1,000,000 (Germany) | 1,357,139 (Spain) (20 December 2002)"
1756768,Basic Instinct (1992),1992,"Mystery, Thriller",USD,40000000.0,89101979.8464894,117727000.0,262242719.53469145,194.3175,"4,651,563 (France) | 4,406,353 (Germany) (31 December 1992) | 1,262,687 (Netherlands) | 4,764,943 (Spain) (1993)"
1756902,Basquiat (1996),1996,"Biography, Drama",USD,3300000.0,6607865.208310833,2961991.0,5931041.598857519,-10.242696969696969,"11,573 (Netherlands) (31 December 1998) | 11,219 (Netherlands) (1 January 1998)"
1757342,Batman & Robin (1997),1997,"Action, Crime, Fantasy",USD,125000000.0,242301959.8811507,107285004.0,207962933.88045675,-14.171996799999995,"1,321,129 (France) (2 September 1997) | 1,063,191 (France) (29 July 1997) | 130,869 (France) (15 July 1997) (opening week) | 33,701 (France) (9 July 1997) (opening day) | 567,917 (France) (opening week) | 1,223,639 (Germany) (28 July 1997) | 1,135,861 (Germany) (21 July 1997) | 966,346 (Germany) (14 July 1997) | 774,905 (Germany) (7 July 1997) | 357,142 (Germany) (opening week) | 92,345 (Netherlands) (31 December 1998) | 92,323 (Netherlands) (1 January 1998) | 183,041 (Portugal) (14 August 1997) | 178,378 (Portugal) (7 August 1997) | 164,088 (Portugal) (31 July 1997) | 137,132 (Portugal) (24 July 1997) | 86,407 (Portugal) (17 July 1997) (opening week) | 1,013,074 (Spain)"
1757347,Batman (1989),1989,"Action, Fantasy",USD,35000000.0,89207453.22363342,251188924.0,640226405.3721374,617.68264,"827,516 (Argentina) | 2,156,622 (France) | 243,832 (France) (opening week) | 46,768 (France) (opening day) | 554,286 (France) | 3,536,426 (Spain) | 329,078 (Sweden)"
1757367,Batman Forever (1995),1995,"Action, Adventure, Fantasy",USD,100000000.0,205244298.1369274,183997904.0,377645206.6514574,83.99790399999999,"732,842 (Argentina) | 958 (Denmark) (1997) | 1,430 (Denmark) (1996) | 1,516,890 (France) (5 September 1995) | 1,243 (Italy) (1996) | 622 (Romania) (1998) | 3,574 (Romania) (1997) | 24,478 (Romania) (1996) | 55 (Spain) (1999) | 261 (Spain) (1997) | 10,679 (Spain) (1996) | 1,121,293 (Spain)"
1757378,Batman Returns (1992),1992,"Action, Fantasy",USD,80000000.0,178203959.6929788,162744850.0,362522208.62049854,103.43106250000002,"763,615 (Argentina) | 1,104,444 (Spain)"
1757423,Batman: Mask of the Phantasm (1993),1993,"Action, Animation, Crime, Family, Mystery, Romance, Sci-Fi, Thriller",USD,6000000.0,12988626.799779797,5588699.0,12098254.267883759,-6.855016666666663,
1757485,Bats (1999),1999,"Horror, Sci-Fi, Thriller",USD,6500000.0,12193983.688534899,10149779.0,19040959.93357447,56.15044615384617,
1757698,Battle for the Planet of the Apes (1973),1973,"Action, Sci-Fi",USD,1800000.0,12981625.787418472,8800000.0,63465726.07182364,388.8888888888889,
1757893,Battlefield Earth (2000),2000,"Action, Sci-Fi",USD,44000000.0,80373797.0632216,21471685.0,39221837.56353226,-51.2007159090909,"11,552 (Netherlands) (31 December 2000) | 394,457 (Spain) (10 August 2002) | 392,973 (Spain) (25 June 2001)"
1758856,Bean (1997),1997,"Comedy, Family",USD,22000000.0,42645144.93908252,45298656.0,87807625.03025638,105.90298181818186,"386976 (Finland) | 2,987,856 (France) (30 December 1997) | 268,040 (France) (4 November 1997) (opening week) | 1,342,183 (France) (4 November 1997) (opening week) | 47,515 (France) (29 October 1997) (opening day) | 5,505,743 (Germany) (3 November 1997) | 5,399,913 (Germany) (27 October 1997) | 5,339,850 (Germany) (20 October 1997) | 5,164,646 (Germany) (13 October 1997) | 4,937,372 (Germany) (5 October 1997) | 4,582,411 (Germany) (29 September 1997) | 4,233,770 (Germany) (22 September 1997) | 3,602,646 (Germany) (15 September 1997) | 2,603,071 (Germany) (8 September 1997) | 1,115,230 (Germany) (1 September 1997) (opening week) | 1,010,654 (Netherlands) (31 December 1998) | 1,010,225 (Netherlands) (1 January 1998) | 302,033 (Portugal) (30 October 1997) | 277,464 (Portugal) (23 October 1997) | 260,893 (Portugal) (16 October 1997) | 243,048 (Portugal) (9 October 1997) | 214,430 (Portugal) (2 October 1997) | 181,713 (Portugal) (25 September 1997) | 131,004 (Portugal) (18 September 1997) | 67,891 (Portugal) (11 September 1997) (opening week)"
1759448,Beautiful (2000),2000,"Comedy, Drama",USD,9000000.0,16440094.853840783,3060963.0,5591391.3404552275,-65.9893,
1759851,Beauty and the Beast (1991),1991,"Animation, Family, Fantasy, Musical, Romance",USD,25000000.0,57415088.263581604,47611331.0,109344350.86846396,90.445324,
1759983,Beavis and Butt-Head Do America (1996),1996,"Adventure, Animation, Comedy, Crime",USD,12000000.0,24028600.75749394,63071133.0,126292589.51498342,425.59277499999996,"49,254 (Germany) (opening week) | 41,632 (Netherlands) (31 December 1998) | 41,620 (Netherlands) (1 January 1998)"
1760386,Bedknobs and Broomsticks (1971),1971,"Adventure, Family, Fantasy, Musical",USD,20000000.0,154066223.32565555,838193.0,6456861.49640006,-95.809035,"95,027 (Sweden)"
1760752,Beetle Juice (1988),1988,"Comedy, Fantasy",USD,15000000.0,39913963.356631406,73326666.0,195117190.65253,388.84444,"110,664 (Sweden)"
1760876,Before Sunrise (1995),1995,"Drama, Romance",USD,2500000.0,5131107.453423185,5381891.0,11046024.409444463,115.27563999999997,"160,023 (Spain) (15 December 2004) | 64,789 (Switzerland)"
1762161,Being Human (1994),1994,"Comedy, Drama, Fantasy",USD,30000000.0,63235768.25598732,1519366.0,3202609.2090675477,-94.93544666666666,
1762174,Being John Malkovich (1999),1999,"Comedy, Drama, Fantasy, Sci-Fi",USD,13000000.0,24387967.377069797,22858926.0,42883287.81252712,75.8378923076923,"717,200 (France) (31 December 2000) | 606,678 (France) (25 January 2000) | 564,346 (France) (18 January 2000) | 509,269 (France) (11 January 2000) | 434,071 (France) (4 January 2000) | 423,925 (Germany) (31 December 2000) | 383,808 (Germany) (31 August 2000) | 88,569 (Netherlands) (31 December 2001) | 85,245 (Netherlands) (31 December 2000) | 79,642 (Spain) (8 December 2002)"
1763019,Belly (1998),1998,"Crime, Drama",USD,3000000.0,5718040.351177598,9630169.0,18355231.64355321,221.00563333333335,
1763083,Beloved (1998),1998,"Drama, Horror, Mystery",USD,53000000.0,101018712.87080424,22843047.0,43539154.8299488,-56.89991132075471,"5,885 (Netherlands) (31 December 1999)"
1763465,Ben-Hur (1959),1959,"Action, Adventure, Drama, History, Romance",USD,15900000.0,168645340.29524207,70000000.0,742463762.3060973,340.25157232704413,
1763653,Beneath the Planet of the Apes (1970),1970,"Action, Adventure, Sci-Fi",USD,3000000.0,24404089.77478384,17489009.0,142267781.90266752,482.96696666666674,
1763877,Benji (1974),1974,"Adventure, Family, Romance",USD,500000.0,3317393.8943622783,39552600.0,262423107.4923069,7810.5199999999995,
1765082,Best Laid Plans (1999),1999,"Crime, Drama, Thriller",USD,7000000.0,13131982.433806814,25651.0,48121.2116299398,-99.63355714285714,
1765164,Best in Show (2000),2000,Comedy,USD,6000000.0,10960063.235893857,18621249.0,34015011.09522087,210.35415,"19,944 (Spain) (31 August 2002) | 16,761 (Spain) (30 June 2001)"
1765652,Betrayed (1988),1988,"Action, Drama, Romance, Thriller",USD,19000000.0,50557686.91839978,25816139.0,68694961.73704687,35.87441578947369,
1766407,Beverly Hills Cop III (1994),1994,"Action, Comedy, Crime, Thriller",USD,55000000.0,115932241.80264342,42610000.0,89815869.51292065,-22.527272727272734,"179,337 (Sweden)"
1766849,Beyond Rangoon (1995),1995,"Action, Drama",USD,23000000.0,47206188.5714933,5750110.0,11801772.911601275,-74.99952173913044,"442,793 (France) (4 July 1995)"
1767110,Beyond the Mat (1999),1999,"Biography, Documentary, Sport",USD,500000.0,937998.7452719153,2047570.0,3841236.1817128314,309.51399999999995,104 (Netherlands) (31 December 2001)
1768389,Bicentennial Man (1999),1999,"Drama, Fantasy, Romance, Sci-Fi",USD,100000000.0,187599749.05438307,58220776.0,109222029.67351449,-41.779224,"24,805 (Netherlands) (31 December 2000)"
1768698,Big (1988),1988,"Comedy, Drama, Fantasy, Romance",USD,18000000.0,47896756.02795769,114968774.0,305923962.17285585,538.7154111111112,"327,461 (Sweden)"
1769145,Big Bully (1996),1996,"Comedy, Drama",USD,15000000.0,30035750.946867425,4085000.0,8179736.174530229,-72.76666666666667,
1769408,Big Daddy (1999),1999,"Comedy, Drama",USD,34200000.0,64159114.176599,163479795.0,306687685.17461985,378.0110964912281,"293,437 (France) | 492,004 (Germany) (7 November 1999) (opening week) | 147,531 (Netherlands) (31 December 1999) | 963,901 (Spain)"
1769766,Big Momma's House (2000),2000,"Action, Comedy, Crime",USD,30000000.0,54800316.17946928,117559438.0,214743145.74269053,291.86479333333335,"194,602 (Netherlands) (31 December 2000) | 1,409,159 (Spain) (10 August 2002) | 1,386,897 (Spain) (25 June 2001)"
1769840,Big Night (1996),1996,Drama,USD,4100000.0,8209771.925477096,11881039.0,23790395.22626792,189.78143902439024,"24,232 (Netherlands) (31 December 1998) | 23,743 (Netherlands) (1 January 1998)"
1770285,Big Trouble in Little China (1986),1986,"Action, Adventure, Comedy, Fantasy",USD,25000000.0,70214249.49918456,11100000.0,31175126.777637947,-55.60000000000001,"163,735 (Sweden) | 490,691 (West Germany)"
1771528,Billy Madison (1995),1995,Comedy,USD,10000000.0,20524429.81369274,25588750.0,52519450.33951301,155.8875,
1772092,Bio-Dome (1996),1996,Comedy,USD,15000000.0,30035750.946867425,13427615.0,26887233.330028083,-10.482566666666665,
1772500,Bird on a Wire (1990),1990,"Comedy, Crime, Thriller",USD,20000000.0,48733926.91812808,70980000.0,172956706.63243654,254.9,"342,385 (Sweden)"
1772934,Bis ans Ende der Welt (1991),1991,"Drama, Sci-Fi",USD,23000000.0,52821881.202495076,752856.0,1729011.7475906797,-96.72671304347826,"376,669 (France) | 246,418 (Germany) (31 December 1991)"
1773358,Bitter Moon (1992),1992,"Drama, Romance, Thriller",USD,5000000.0,11137747.480811175,1862805.0,4149490.3391984925,-62.7439,"764,956 (France) (1992) | 410,442 (Germany) | 724,950 (Spain)"
1776052,Blade (1998),1998,"Action, Fantasy, Horror",USD,45000000.0,85770605.26766397,70001065.0,133422971.43180196,55.557922222222224,"664,937 (France) (31 December 1999) | 2,001,916 (Germany) (31 December 1999) | 1,747,612 (Germany) (24 January 1999) | 1,603,450 (Germany) (10 January 1999) | 1,451,341 (Germany) (3 January 1999) | 1,000,462 (Germany) (20 December 1998) | 715,235 (Germany) (13 December 1998) | 279,794 (Germany) (6 December 1998) (opening week) | 179,237 (Netherlands) (31 December 1999) | 168,088 (Netherlands) (31 December 1998) | 1,658,686 (Spain) (26 September 2003)"
1776063,Blade Runner (1982),1982,"Drama, Sci-Fi, Thriller",USD,28000000.0,91379944.28308733,32868943.0,107270077.85657048,17.389082142857156,"2,040,068 (France) | 1,045,637 (Germany) | 173,571 (Spain) (1992) (re-release) | 1,095,881 (Spain) | 179,446 (Sweden)"
1776407,Blast from the Past (1999),1999,"Comedy, Drama, Romance, Sci-Fi",USD,35000000.0,65659912.16903407,26494611.0,49703823.74893497,-24.30111142857143,"50,691 (Netherlands) (31 December 1999)"
1776556,Blazing Saddles (1974),1974,"Comedy, Western",USD,2600000.0,17250448.250683844,119500000.0,792857140.7525845,4496.153846153847,
1776732,Bless the Child (2000),2000,"Crime, Drama, Horror, Thriller",USD,40000000.0,73067088.23929237,29374178.0,53657141.39706702,-26.564554999999995,"11,956 (Netherlands) (31 December 2002) | 6,305 (Netherlands) (31 December 2001) | 683,854 (Spain) (31 August 2002) | 648,294 (Spain) (30 June 2001)"
1776893,Blind Date (1987),1987,"Comedy, Romance",USD,18000000.0,50004213.29318784,39321715.0,109236190.21744132,118.45397222222222,"136,928 (Sweden) | 267,936 (West Germany)"
1777297,Blink (1994),1994,"Crime, Drama, Thriller",USD,11000000.0,23186448.36052868,16696219.0,35193274.51450708,51.7838090909091,"88,850 (Germany)"
1778025,Blood Feast (1963),1963,Horror,USD,24500.0,247027.60185214347,4000000.0,40331037.03708465,16226.530612244898,
1778258,Blood Simple. (1984),1984,"Crime, Thriller",USD,1500000.0,4543488.253702776,1690913.0,5121762.235688881,12.727533333333335,"246,367 (France) | 61,939 (Germany) | 152,851 (Spain)"
1778411,Blood and Wine (1996),1996,"Crime, Drama, Thriller",USD,22000000.0,44052434.72207222,1075288.0,2153138.8376103453,-95.11232727272728,"5,370 (Netherlands) (1 January 1998) | 16,242 (Portugal) (12 June 1997) (opening week) | 255,974 (Spain)"
1778536,"Blood, Guts, Bullets and Octane (1998)",1998,"Action, Comedy, Crime, Thriller",USD,7300.0,13913.898187865489,13674.0,26062.827920667492,87.31506849315069,
1778697,Bloodsport (1988),1988,"Action, Biography, Drama, Sport",USD,1100000.0,2927023.9794863034,11806119.0,31415266.74333532,973.2835454545453,"215,043 (Spain) (1988) | 29,600 (West Germany) (22 June 1988) | 21,043 (West Germany) (15 June 1988) | 230,390 (West Germany)"
1779201,Blowup (1966),1966,"Drama, Mystery, Thriller",USD,1800000.0,17356519.367658157,20000000.0,192850215.19620174,1011.1111111111111,
1779474,Blue Hawaii (1961),1961,"Comedy, Musical",USD,2000000.0,20570663.951098364,10440453.0,107383525.08011839,422.02265,
1779757,Blue Streak (1999),1999,"Action, Comedy, Crime, Thriller",USD,65000000.0,121939836.88534899,68518533.0,128540595.96374464,5.413127692307687,"210,027 (Netherlands) (31 December 2000) | 155,184 (Netherlands) (31 December 1999)"
1779835,Blue Velvet (1986),1986,"Crime, Mystery, Thriller",USD,6000000.0,16851419.879804295,7200346.0,20222675.620978225,20.005766666666684,"587,799 (France) (31 December 2001) | 646,966 (Germany) | 51,972 (Sweden)"
1779868,Blue in the Face (1995),1995,Comedy,USD,2000000.0,4104885.962738548,1275999.0,2618915.1917842124,-36.20005,"238,349 (France) (30 January 1996) | 54,267 (Netherlands) (31 December 1997) | 53,848 (Netherlands) (1 January 1997) | 13,519 (Portugal) (15 August 1996) | 9,160 (Portugal) (25 July 1996)"
