movieid,title,genre
1737340,"Arsenic and Old Lace (1944)",Crime
1737340,"Arsenic and Old Lace (1944)",Romance
1737340,"Arsenic and Old Lace (1944)",Thriller
1737713,"Artemisia (1997)",Biography
1737713,"Artemisia (1997)",Drama
1737713,"Artemisia (1997)",Romance
1737766,"Arthur (1981)",Comedy
1737766,"Arthur (1981)",Romance
1738481,"As Good as It Gets (1997)",Comedy
1738481,"As Good as It Gets (1997)",Drama
1738481,"As Good as It Gets (1997)",Romance
1739234,"Asfour Stah (1990)",Comedy
1739234,"Asfour Stah (1990)",Drama
1740732,"Assassination (1987)",Action
1740732,"Assassination (1987)",Drama
1740732,"Assassination (1987)",Thriller
1740752,"Assassins (1995)",Action
1740752,"Assassins (1995)",Crime
1740752,"Assassins (1995)",Thriller
1740811,"Assault on Precinct 13 (1976)",Action
1740811,"Assault on Precinct 13 (1976)",Thriller
1741487,"Asylum (1998)",Documentary
1741682,"At First Sight (1999)",Drama
1741682,"At First Sight (1999)",Romance
1742509,"Atlantic City (1980)",Crime
1742509,"Atlantic City (1980)",Drama
1742509,"Atlantic City (1980)",Romance
1743028,"Attack of the Killer Tomatoes! (1978)",Comedy
1743028,"Attack of the Killer Tomatoes! (1978)",Horror
1743028,"Attack of the Killer Tomatoes! (1978)",Musical
1743028,"Attack of the Killer Tomatoes! (1978)",Sci-Fi
1743689,"Auch Zwerge haben klein angefangen (1970)",Comedy
1743689,"Auch Zwerge haben klein angefangen (1970)",Drama
1743689,"Auch Zwerge haben klein angefangen (1970)",Horror
1743852,"Audrey Rose (1977)",Drama
1743852,"Audrey Rose (1977)",Fantasy
1743852,"Audrey Rose (1977)",Horror
1743852,"Audrey Rose (1977)",Thriller
1744178,"August (1996)",Comedy
1744178,"August (1996)",Drama
1744178,"August (1996)",Romance
1744391,"Auntie Mame (1958)",Comedy
1744391,"Auntie Mame (1958)",Drama
1744809,"Austin Powers: International Man of Mystery (1997)",Comedy
1744809,"Austin Powers: International Man of Mystery (1997)",Crime
1744811,"Austin Powers: The Spy Who Shagged Me (1999)",Action
1744811,"Austin Powers: The Spy Who Shagged Me (1999)",Adventure
1744811,"Austin Powers: The Spy Who Shagged Me (1999)",Comedy
1744811,"Austin Powers: The Spy Who Shagged Me (1999)",Crime
1745373,"Autumn Heart (2003)",Drama
1745373,"Autumn Heart (2003)",Short
1745406,"Autumn in New York (2000)",Drama
1745530,"Avalanche (1978)",Action
1745530,"Avalanche (1978)",Drama
1746382,"Awakenings (1990)",Biography
1746382,"Awakenings (1990)",Drama
1746829,"Ayn Rand: A Sense of Life (1997)",Biography
1746829,"Ayn Rand: A Sense of Life (1997)",Documentary
1747382,"Azúcar amarga (1996)",Drama
1747382,"Azúcar amarga (1996)",Romance
1747494,"B*A*P*S (1997)",Comedy
1747545,"B. Monkey (1998)",Crime
1747545,"B. Monkey (1998)",Drama
1747545,"B. Monkey (1998)",Romance
1747545,"B. Monkey (1998)",Thriller
1747649,"BASEketball (1998)",Comedy
1747649,"BASEketball (1998)",Sport
1747899,"Ba wang bie ji (1993)",Drama
1747899,"Ba wang bie ji (1993)",Music
1747899,"Ba wang bie ji (1993)",Romance
1747899,"Ba wang bie ji (1993)",War
1748196,"Babe (1995)",Adventure
1748196,"Babe (1995)",Family
1748196,"Babe (1995)",Fantasy
1748219,"Babe: Pig in the City (1998)",Adventure
1748219,"Babe: Pig in the City (1998)",Comedy
1748219,"Babe: Pig in the City (1998)",Drama
1748219,"Babe: Pig in the City (1998)",Family
1748219,"Babe: Pig in the City (1998)",Fantasy
1748315,"Babes in Toyland (1934)",Comedy
1748315,"Babes in Toyland (1934)",Family
1748315,"Babes in Toyland (1934)",Fantasy
1748315,"Babes in Toyland (1934)",Musical
1748317,"Babes in Toyland (1961)",Family
1748317,"Babes in Toyland (1961)",Fantasy
1748317,"Babes in Toyland (1961)",Musical
1748754,"Baby Geniuses (1999)",Comedy
1748754,"Baby Geniuses (1999)",Crime
1748754,"Baby Geniuses (1999)",Family
1748754,"Baby Geniuses (1999)",Sci-Fi
1748996,"Baby: Secret of the Lost Legend (1985)",Adventure
1748996,"Baby: Secret of the Lost Legend (1985)",Family
1748996,"Baby: Secret of the Lost Legend (1985)",Sci-Fi
1749026,"Babyfever (1994)",Comedy
1749026,"Babyfever (1994)",Drama
1749222,"Bacheha-Ye aseman (1997)",Drama
1749222,"Bacheha-Ye aseman (1997)",Family
1749247,"Bachelor Party (1984)",Comedy
1749247,"Bachelor Party (1984)",Romance
1749438,"Back Stage (1917)",Comedy
1749438,"Back Stage (1917)",Short
1749683,"Back to School (1986)",Comedy
1749683,"Back to School (1986)",Romance
1749683,"Back to School (1986)",Sport
1749731,"Back to the Future (1985)",Adventure
1749731,"Back to the Future (1985)",Comedy
1749731,"Back to the Future (1985)",Sci-Fi
1749735,"Back to the Future Part II (1989)",Adventure
1749735,"Back to the Future Part II (1989)",Comedy
1749735,"Back to the Future Part II (1989)",Sci-Fi
1749737,"Back to the Future Part III (1990)",Adventure
1749737,"Back to the Future Part III (1990)",Comedy
1749737,"Back to the Future Part III (1990)",Sci-Fi
1749737,"Back to the Future Part III (1990)",Western
1749806,"Backbeat (1994)",Biography
1749806,"Backbeat (1994)",Drama
1749806,"Backbeat (1994)",Music
1749891,"Backdraft (1991)",Action
1749891,"Backdraft (1991)",Crime
1749891,"Backdraft (1991)",Drama
1749891,"Backdraft (1991)",Mystery
1749891,"Backdraft (1991)",Thriller
1750364,"Bad Boys (1995)",Action
1750364,"Bad Boys (1995)",Comedy
1750364,"Bad Boys (1995)",Crime
1750364,"Bad Boys (1995)",Drama
1750364,"Bad Boys (1995)",Thriller
1750424,"Bad Company (1995)",Crime
1750424,"Bad Company (1995)",Drama
1750424,"Bad Company (1995)",Thriller
1750510,"Bad Girls (1994)",Western
1750660,"Bad Lieutenant (1992)",Crime
1750660,"Bad Lieutenant (1992)",Drama
1750728,"Bad Moon (1996)",Horror
1750816,"Bad Taste (1987)",Comedy
1750816,"Bad Taste (1987)",Horror
1750816,"Bad Taste (1987)",Sci-Fi
1751059,"Badkonake sefid (1995)",Drama
1751059,"Badkonake sefid (1995)",Family
1751071,"Badlands (1973)",Crime
1751071,"Badlands (1973)",Drama
1751872,"Bait (2000)",Action
1751872,"Bait (2000)",Crime
1751872,"Bait (2000)",Thriller
1753266,"Balto (1995)",Adventure
1753266,"Balto (1995)",Animation
1753266,"Balto (1995)",Drama
1753266,"Balto (1995)",Family
1753266,"Balto (1995)",History
1753348,"Bambi (1942)",Animation
1753348,"Bambi (1942)",Drama
1753348,"Bambi (1942)",Family
1753400,"Bamboozled (2000)",Comedy
1753400,"Bamboozled (2000)",Drama
1753400,"Bamboozled (2000)",Music
1753578,"Bananas (1971)",Comedy
1753695,"Band of the Hand (1986)",Action
1753695,"Band of the Hand (1986)",Crime
1753695,"Band of the Hand (1986)",Drama
1753837,"Bandit Queen (1994)",Biography
1753837,"Bandit Queen (1994)",Drama
1753860,"Bandits (1997)",Drama
1753860,"Bandits (1997)",Music
1754754,"Baraka (1992)",Documentary
1754754,"Baraka (1992)",War
1754799,"Barb Wire (1996)",Action
1754799,"Barb Wire (1996)",Sci-Fi
1754884,"Barbarella (1968)",Action
1754884,"Barbarella (1968)",Adventure
1754884,"Barbarella (1968)",Comedy
1754884,"Barbarella (1968)",Fantasy
1754884,"Barbarella (1968)",Sci-Fi
1755112,"Barcelona (1994)",Comedy
1755112,"Barcelona (1994)",Drama
1755112,"Barcelona (1994)",Romance
1755524,"Barefoot in the Park (1967)",Comedy
1755524,"Barefoot in the Park (1967)",Romance
1755813,"Barenaked in America (1999)",Documentary
1756051,"Barney's Great Adventure (1998)",Adventure
1756051,"Barney's Great Adventure (1998)",Family
1756391,"Barry Lyndon (1975)",Adventure
1756391,"Barry Lyndon (1975)",Drama
1756391,"Barry Lyndon (1975)",Romance
1756391,"Barry Lyndon (1975)",War
1756768,"Basic Instinct (1992)",Mystery
1756768,"Basic Instinct (1992)",Thriller
1756902,"Basquiat (1996)",Biography
1756902,"Basquiat (1996)",Drama
1756980,"Bastard Out of Carolina (1996)",Drama
1757342,"Batman & Robin (1997)",Action
1757342,"Batman & Robin (1997)",Crime
1757342,"Batman & Robin (1997)",Fantasy
1757347,"Batman (1989)",Action
1757347,"Batman (1989)",Fantasy
1757367,"Batman Forever (1995)",Action
1757367,"Batman Forever (1995)",Adventure
1757367,"Batman Forever (1995)",Fantasy
1757378,"Batman Returns (1992)",Action
1757378,"Batman Returns (1992)",Fantasy
1757423,"Batman: Mask of the Phantasm (1993)",Action
1757423,"Batman: Mask of the Phantasm (1993)",Animation
1757423,"Batman: Mask of the Phantasm (1993)",Crime
1757423,"Batman: Mask of the Phantasm (1993)",Family
1757423,"Batman: Mask of the Phantasm (1993)",Mystery
1757423,"Batman: Mask of the Phantasm (1993)",Romance
1757423,"Batman: Mask of the Phantasm (1993)",Sci-Fi
1757423,"Batman: Mask of the Phantasm (1993)",Thriller
1757465,"Baton Rouge (1988)",Crime
1757465,"Baton Rouge (1988)",Mystery
1757465,"Baton Rouge (1988)",Romance
1757465,"Baton Rouge (1988)",Thriller
1757485,"Bats (1999)",Horror
1757485,"Bats (1999)",Sci-Fi
1757485,"Bats (1999)",Thriller
1757698,"Battle for the Planet of the Apes (1973)",Action
1757698,"Battle for the Planet of the Apes (1973)",Sci-Fi
1757893,"Battlefield Earth (2000)",Action
1757893,"Battlefield Earth (2000)",Sci-Fi
1758003,"Battling Butler (1926)",Comedy
1758767,"Beach Party (1963)",Comedy
1758767,"Beach Party (1963)",Musical
1758767,"Beach Party (1963)",Romance
1758856,"Bean (1997)",Comedy
1758856,"Bean (1997)",Family
1759189,"Beat the Devil (1953)",Action
1759189,"Beat the Devil (1953)",Adventure
1759189,"Beat the Devil (1953)",Comedy
1759189,"Beat the Devil (1953)",Crime
1759189,"Beat the Devil (1953)",Drama
1759189,"Beat the Devil (1953)",Romance
1759448,"Beautiful (2000)",Comedy
1759448,"Beautiful (2000)",Drama
1759573,"Beautiful Girls (1996)",Comedy
1759573,"Beautiful Girls (1996)",Drama
1759573,"Beautiful Girls (1996)",Romance
1759654,"Beautiful People (1999)",Comedy
1759654,"Beautiful People (1999)",Drama
1759654,"Beautiful People (1999)",War
1759685,"Beautiful Thing (1996)",Comedy
1759685,"Beautiful Thing (1996)",Drama
1759685,"Beautiful Thing (1996)",Romance
1759736,"Beauty (1921)",Documentary
1759736,"Beauty (1921)",Short
1759851,"Beauty and the Beast (1991)",Animation
1759851,"Beauty and the Beast (1991)",Family
1759851,"Beauty and the Beast (1991)",Fantasy
1759851,"Beauty and the Beast (1991)",Musical
1759851,"Beauty and the Beast (1991)",Romance
1759983,"Beavis and Butt-Head Do America (1996)",Adventure
1759983,"Beavis and Butt-Head Do America (1996)",Animation
1759983,"Beavis and Butt-Head Do America (1996)",Comedy
1759983,"Beavis and Butt-Head Do America (1996)",Crime
1760306,"Bed of Roses (1996)",Drama
1760306,"Bed of Roses (1996)",Romance
1760386,"Bedknobs and Broomsticks (1971)",Adventure
1760386,"Bedknobs and Broomsticks (1971)",Family
1760386,"Bedknobs and Broomsticks (1971)",Fantasy
1760386,"Bedknobs and Broomsticks (1971)",Musical
1760449,"Bedrooms and Hallways (1998)",Comedy
1760449,"Bedrooms and Hallways (1998)",Romance
1760586,"Beefcake (1998)",Drama
1760752,"Beetle Juice (1988)",Comedy
1760752,"Beetle Juice (1988)",Fantasy
1760876,"Before Sunrise (1995)",Drama
1760876,"Before Sunrise (1995)",Romance
1760927,"Before and After (1996)",Crime
1760927,"Before and After (1996)",Drama
1760927,"Before and After (1996)",Mystery
1760978,"Before the Rain (1994)",Drama
1760978,"Before the Rain (1994)",War
1762161,"Being Human (1994)",Comedy
1762161,"Being Human (1994)",Drama
1762161,"Being Human (1994)",Fantasy
1762174,"Being John Malkovich (1999)",Comedy
1762174,"Being John Malkovich (1999)",Drama
1762174,"Being John Malkovich (1999)",Fantasy
1762174,"Being John Malkovich (1999)",Sci-Fi
1762229,"Being There (1979)",Comedy
1762229,"Being There (1979)",Drama
1762644,"Belizaire the Cajun (1986)",Drama
1762644,"Belizaire the Cajun (1986)",History
1762644,"Belizaire the Cajun (1986)",Romance
1762654,"Bell Book and Candle (1958)",Comedy
1762654,"Bell Book and Candle (1958)",Fantasy
1762654,"Bell Book and Candle (1958)",Romance
1762853,"Belle de jour (1967)",Drama
1763019,"Belly (1998)",Crime
1763019,"Belly (1998)",Drama
1763083,"Beloved (1998)",Drama
1763083,"Beloved (1998)",Horror
1763083,"Beloved (1998)",Mystery
1763465,"Ben-Hur (1959)",Action
1763465,"Ben-Hur (1959)",Adventure
1763465,"Ben-Hur (1959)",Drama
1763465,"Ben-Hur (1959)",History
1763465,"Ben-Hur (1959)",Romance
1763653,"Beneath the Planet of the Apes (1970)",Action
1763653,"Beneath the Planet of the Apes (1970)",Adventure
1763653,"Beneath the Planet of the Apes (1970)",Sci-Fi
1763877,"Benji (1974)",Adventure
1763877,"Benji (1974)",Family
1763877,"Benji (1974)",Romance
1763883,"Benji the Hunted (1987)",Adventure
1763883,"Benji the Hunted (1987)",Family
1763910,"Benny & Joon (1993)",Comedy
1763910,"Benny & Joon (1993)",Drama
1763910,"Benny & Joon (1993)",Romance
1763974,"Bent (1997)",Drama
1763974,"Bent (1997)",History
1763974,"Bent (1997)",Romance
1763974,"Bent (1997)",War
1764861,"Besieged (1998)",Drama
1764861,"Besieged (1998)",Romance
1765082,"Best Laid Plans (1999)",Crime
1765082,"Best Laid Plans (1999)",Drama
1765082,"Best Laid Plans (1999)",Thriller
1765108,"Best Men (1997)",Action
1765108,"Best Men (1997)",Comedy
1765108,"Best Men (1997)",Crime
1765108,"Best Men (1997)",Drama
1765108,"Best Men (1997)",Thriller
1765164,"Best in Show (2000)",Comedy
1765347,"Best of the Best 3: No Turning Back (1995)",Action
1765347,"Best of the Best 3: No Turning Back (1995)",Crime
1765347,"Best of the Best 3: No Turning Back (1995)",Drama
1765347,"Best of the Best 3: No Turning Back (1995)",Thriller
1765652,"Betrayed (1988)",Action
1765652,"Betrayed (1988)",Drama
1765652,"Betrayed (1988)",Romance
1765652,"Betrayed (1988)",Thriller
1765787,"Better Living (1998)",Comedy
1765789,"Better Living Through Circuitry (1999)",Documentary
1765789,"Better Living Through Circuitry (1999)",Drama
1765789,"Better Living Through Circuitry (1999)",Music
1765811,"Better Off Dead... (1985)",Comedy
1765811,"Better Off Dead... (1985)",Romance
1765827,"Better Than Chocolate (1999)",Comedy
1765827,"Better Than Chocolate (1999)",Drama
1765827,"Better Than Chocolate (1999)",Romance
1766407,"Beverly Hills Cop III (1994)",Action
1766407,"Beverly Hills Cop III (1994)",Comedy
1766407,"Beverly Hills Cop III (1994)",Crime
1766407,"Beverly Hills Cop III (1994)",Thriller
1766427,"Beverly Hills Ninja (1997)",Action
1766427,"Beverly Hills Ninja (1997)",Comedy
1766668,"Beyond Bedlam (1994)",Comedy
1766668,"Beyond Bedlam (1994)",Horror
1766849,"Beyond Rangoon (1995)",Action
1766849,"Beyond Rangoon (1995)",Drama
1766884,"Beyond Silence (1960)",Documentary
1766884,"Beyond Silence (1960)",Short
1767110,"Beyond the Mat (1999)",Biography
1767110,"Beyond the Mat (1999)",Documentary
1767110,"Beyond the Mat (1999)",Sport
1767151,"Beyond the Poseidon Adventure (1979)",Action
1767151,"Beyond the Poseidon Adventure (1979)",Adventure
1767151,"Beyond the Poseidon Adventure (1979)",Drama
1767151,"Beyond the Poseidon Adventure (1979)",Thriller
1767537,"Bhaji on the Beach (1993)",Comedy
1767537,"Bhaji on the Beach (1993)",Drama
1768211,"Bian Lian (1997)",Drama
1768211,"Bian Lian (1997)",Family
1768389,"Bicentennial Man (1999)",Drama
1768389,"Bicentennial Man (1999)",Fantasy
1768389,"Bicentennial Man (1999)",Romance
1768389,"Bicentennial Man (1999)",Sci-Fi
1768698,"Big (1988)",Comedy
1768698,"Big (1988)",Drama
1768698,"Big (1988)",Fantasy
1768698,"Big (1988)",Romance
1769145,"Big Bully (1996)",Comedy
1769145,"Big Bully (1996)",Drama
1769408,"Big Daddy (1999)",Comedy
1769408,"Big Daddy (1999)",Drama
1769516,"Big Fella (1937)",Drama
1769516,"Big Fella (1937)",Musical
1769766,"Big Momma's House (2000)",Action
1769766,"Big Momma's House (2000)",Comedy
1769766,"Big Momma's House (2000)",Crime
1769840,"Big Night (1996)",Drama
1770285,"Big Trouble in Little China (1986)",Action
1770285,"Big Trouble in Little China (1986)",Adventure
1770285,"Big Trouble in Little China (1986)",Comedy
1770285,"Big Trouble in Little China (1986)",Fantasy
1770807,"Bikini Beach (1964)",Comedy
1770807,"Bikini Beach (1964)",Musical
1770807,"Bikini Beach (1964)",Romance
1771528,"Billy Madison (1995)",Comedy
1771672,"Billy's Holiday (1995)",Musical
1771673,"Billy's Hollywood Screen Kiss (1998)",Comedy
1771673,"Billy's Hollywood Screen Kiss (1998)",Romance
1772092,"Bio-Dome (1996)",Comedy
1772497,"Bird of Prey (1995)",Crime
1772497,"Bird of Prey (1995)",Drama
1772497,"Bird of Prey (1995)",Music
1772497,"Bird of Prey (1995)",Romance
1772497,"Bird of Prey (1995)",Thriller
1772500,"Bird on a Wire (1990)",Comedy
1772500,"Bird on a Wire (1990)",Crime
1772500,"Bird on a Wire (1990)",Thriller
1772651,"Birdy (1984)",Drama
1772651,"Birdy (1984)",War
1772934,"Bis ans Ende der Welt (1991)",Drama
1772934,"Bis ans Ende der Welt (1991)",Sci-Fi
1773358,"Bitter Moon (1992)",Drama
1773358,"Bitter Moon (1992)",Romance
1773358,"Bitter Moon (1992)",Thriller
1773436,"Bittersweet Motel (2000)",Documentary
1773944,"Black Beauty (1994)",Adventure
1773944,"Black Beauty (1994)",Drama
1773944,"Black Beauty (1994)",Family
1773944,"Black Beauty (1994)",Romance
1774349,"Black Dog (1998)",Action
1774349,"Black Dog (1998)",Crime
1774349,"Black Dog (1998)",Drama
1774349,"Black Dog (1998)",Thriller
1775245,"Black Sheep (1996)",Comedy
1775382,"Black Tar Heroin: The Dark End of the Street (2000)",Documentary
1775563,"Black and White (1910)",Comedy
1775563,"Black and White (1910)",Short
1775747,"Blackbeard's Ghost (1968)",Comedy
1775747,"Blackbeard's Ghost (1968)",Family
1775747,"Blackbeard's Ghost (1968)",Fantasy
1775854,"Blackmail (1929)",Crime
1775854,"Blackmail (1929)",Thriller
1776052,"Blade (1998)",Action
1776052,"Blade (1998)",Fantasy
1776052,"Blade (1998)",Horror
1776063,"Blade Runner (1982)",Drama
1776063,"Blade Runner (1982)",Sci-Fi
1776063,"Blade Runner (1982)",Thriller
1776173,"Blame It on Rio (1984)",Comedy
1776173,"Blame It on Rio (1984)",Romance
1776338,"Blank Check (1994)",Comedy
1776338,"Blank Check (1994)",Family
1776407,"Blast from the Past (1999)",Comedy
1776407,"Blast from the Past (1999)",Drama
1776407,"Blast from the Past (1999)",Romance
1776407,"Blast from the Past (1999)",Sci-Fi
1776556,"Blazing Saddles (1974)",Comedy
1776556,"Blazing Saddles (1974)",Western
1776732,"Bless the Child (2000)",Crime
1776732,"Bless the Child (2000)",Drama
1776732,"Bless the Child (2000)",Horror
1776732,"Bless the Child (2000)",Thriller
1776893,"Blind Date (1987)",Comedy
1776893,"Blind Date (1987)",Romance
1777297,"Blink (1994)",Crime
1777297,"Blink (1994)",Drama
1777297,"Blink (1994)",Thriller
1777374,"Bliss (1997)",Drama
1777374,"Bliss (1997)",Romance
1777932,"Blood Beach (1980)",Horror
1777932,"Blood Beach (1980)",Mystery
1777932,"Blood Beach (1980)",Sci-Fi
1778025,"Blood Feast (1963)",Horror
1778258,"Blood Simple. (1984)",Crime
1778258,"Blood Simple. (1984)",Thriller
1778411,"Blood and Wine (1996)",Crime
1778411,"Blood and Wine (1996)",Drama
1778411,"Blood and Wine (1996)",Thriller
1778413,"Blood for Dracula (1974)",Horror
1778514,"Blood on the Sun (1945)",Drama
1778514,"Blood on the Sun (1945)",Romance
